Stress,Ref
1.757423475882718619e-02,1.512106720625791371e-02
1.622973239013443189e-02,1.445959646438983899e-02
1.435347393548039481e-02,1.380459877828855292e-02
1.339623269182025830e-02,1.321023557765349347e-02
1.224864614705973957e-02,1.269377814067590773e-02
1.170043127365255793e-02,1.219603597753218457e-02
1.067141271106171983e-02,1.174573203937630435e-02
9.644555876835422814e-03,1.132782993726097996e-02
9.568714040551776212e-03,1.094151480594056716e-02
8.834193307452279514e-03,1.057424043578349647e-02
8.414177882097308506e-03,1.022684818398194445e-02
7.710535409994338091e-03,9.903600682488957960e-03
7.237988799445350084e-03,9.591679525200014211e-03
6.977401747597396578e-03,9.309782842767393152e-03
6.606489951210211403e-03,9.053934163656716244e-03
6.096554538673587195e-03,8.803838674376354700e-03
1.015323049719408921e+01,9.817472923219965342e-01
nan,nan
1.339937791925676969e+00,9.817472923219964231e-01
1.138677142631437045e+00,5.457359948495804636e-01
7.575014845462674229e-01,2.517845030786724503e-01
5.088592565563371251e-01,1.459253421410902363e-01
3.979169855997645167e-01,1.050082235717419293e-01
3.036721089664550788e-01,7.839318104902509576e-02
2.496251206540935630e-01,6.452023411888135884e-02
2.094598754306158384e-01,5.388774211179785806e-02
1.720997202206457910e-01,4.586928387834785653e-02
1.478578917363274348e-01,4.039706957153961497e-02
1.267457466106662323e-01,3.574868015933430759e-02
1.093973721461835996e-01,3.223059440281404037e-02
9.729073779026516100e-02,2.935261546728048371e-02
8.385804754913432635e-02,2.677768936268519473e-02
7.554963475139742091e-02,2.474834408103697425e-02
6.818355618280950992e-02,2.295982313523398793e-02
6.082126715876987749e-02,2.144889923544275948e-02
5.452652932227847193e-02,2.010423191446496921e-02
4.977810416102684127e-02,1.884481602822321578e-02
4.469030618077191735e-02,1.780887643068864573e-02
4.188345238136811227e-02,1.687206365072776645e-02
3.712076096709891748e-02,1.601683018550534646e-02
3.534146524555588365e-02,1.525408052134314546e-02
3.178635185262735502e-02,1.453027406120857914e-02
3.000852356278713162e-02,1.389315101768499178e-02
2.742358890271187621e-02,1.330913284634365965e-02
2.589388524966408991e-02,1.277163596571121579e-02
2.363280617466388331e-02,1.227448959998138009e-02
2.268216957362993724e-02,1.181350403299448806e-02
2.057325818418136165e-02,1.138654141679086226e-02
1.997854103629775890e-02,1.098645601181420274e-02
1.828739933768674594e-02,1.061162141999020224e-02
1.758366260079374452e-02,1.027872664074297102e-02
1.626962412056229962e-02,9.943496234544884835e-03
1.564116039986420889e-02,9.647370502599603159e-03
1.456201215018907737e-02,9.359487858443267527e-03
1.400840558835919798e-02,9.089211159374775348e-03
1.303435922698538418e-02,8.831477332009366951e-03
7.203210783405463502e+00,9.817472923219963121e-01
4.701489608200807524e+00,2.945241876965988048e+00
2.022264431930617778e+00,3.006601082736113373e+00
1.189136499088556231e+00,5.711419143628965189e-01
8.045590866354919157e-01,2.557567147992085288e-01
5.654408709406512079e-01,1.476271484661532685e-01
4.388977083033058224e-01,1.057537150158010808e-01
3.398735494971825699e-01,7.917670860490651219e-02
2.792674257125434822e-01,6.481688050100538334e-02
2.315363245277178017e-01,5.407112040858379209e-02
1.920827847319680481e-01,4.610358571420561380e-02
1.641636097960917917e-01,4.050629362534612782e-02
1.405174132510401408e-01,3.587359742067277452e-02
1.215486596414478149e-01,3.230289661768838416e-02
1.071236694154330676e-01,2.940848836051670676e-02
9.305833218082153191e-02,2.682902130305233473e-02
8.315091016818297598e-02,2.478955522221664223e-02
7.448504435005834368e-02,2.299320371912181443e-02
6.659942920498730656e-02,2.147313255867469226e-02
5.979955004668534996e-02,2.012046472442549638e-02
5.422523696874861909e-02,1.886829901212882035e-02
4.891923005810765862e-02,1.782398699775238765e-02
4.528020525574199401e-02,1.688663125221827668e-02
4.064061841863903651e-02,1.602667758769429213e-02
3.809071502007189969e-02,1.526431364557126295e-02
3.455214989852465474e-02,1.453926523947555657e-02
3.230511512969079513e-02,1.390262222528356774e-02
2.966327558967520039e-02,1.331616767989040467e-02
2.779842091141796270e-02,1.277898324721169973e-02
2.554665715849255281e-02,1.227981556981512859e-02
2.423629463208105267e-02,1.181977867497544833e-02
2.221146651147114584e-02,1.139080782949867046e-02
2.127797152588085938e-02,1.099190826491551129e-02
1.963202122125608934e-02,1.061587972043890986e-02
1.872227580398615546e-02,1.028250763554757440e-02
1.741589645908194622e-02,9.946929618655503749e-03
1.662163691546637498e-02,9.650684600082863260e-03
1.554846244516512772e-02,9.361983191849162361e-03
1.485700837568264439e-02,9.092118163522178165e-03
1.390049623108171803e-02,8.833689066602283188e-03
1.015323049719409276e+01,9.817472923219969783e-01
2.948334380936803889e+00,2.945241876965989825e+00
2.021393131208681471e+00,2.658898916705405568e+00
1.040335516359542023e+00,4.361223548584252097e-01
6.835390979109597920e-01,2.168081630180772323e-01
4.420822783535331979e-01,1.285620697734071727e-01
3.497558177416957848e-01,9.557786005427230946e-02
2.621402013872588532e-01,7.499299978808658673e-02
2.172141129192792230e-01,6.179799384379549426e-02
1.749259654008071541e-01,5.269071662744622547e-02
1.407740606799202654e-01,4.516881930779109017e-02
1.170800181785473931e-01,3.931560029660142314e-02
1.002040826977035060e-01,3.552713016929576195e-02
8.369309764156941667e-02,3.188135257895501756e-02
7.131457164553331451e-02,2.877317074555019519e-02
5.984675861648323242e-02,2.643367087946291855e-02
5.496554707645896765e-02,2.448938324450057255e-02
4.901844853972434080e-02,2.269613539090552939e-02
4.143348478346078889e-02,2.115521545637680592e-02
3.864837538440227260e-02,1.992263044814448006e-02
3.287380107092140180e-02,1.873051927045119025e-02
3.076178789614453929e-02,1.764369498333815886e-02
2.698535291816864939e-02,1.672489385157968633e-02
2.342482463513098634e-02,1.585514033931438582e-02
2.242826192085770401e-02,1.512106720625789984e-02
2.052820570276198825e-02,1.445959646438985113e-02
1.816744472008639116e-02,1.380459877828857200e-02
1.675808994058632789e-02,1.321023557765349347e-02
1.525798332443714135e-02,1.269377814067589906e-02
1.442739343806492477e-02,1.219603597753217764e-02
1.309048300970296584e-02,1.174573203937630782e-02
1.180084585933217738e-02,1.132782993726096608e-02
1.153713475879689435e-02,1.094151480594056022e-02
1.061884439911568896e-02,1.057424043578347565e-02
1.001959735131938145e-02,1.022684818398193925e-02
9.146604297938601760e-03,9.903600682488968368e-03
8.529125542444438574e-03,9.591679525200028089e-03
8.165697421036212378e-03,9.309782842767384478e-03
7.681465783970282957e-03,9.053934163656721448e-03
7.060249875151648410e-03,8.803838674376358170e-03
6.691957699701347018e+00,9.817472923219960901e-01
3.781985094212028553e+00,1.840776173103744195e+00
1.776651712460244559e+00,8.999350179618298418e-01
8.336566037589767664e-01,3.349918949961364634e-01
4.413676890431344479e-01,1.767464443917614592e-01
3.103101932834905208e-01,1.283896830862230887e-01
1.795823367084450062e-01,9.217496361905126723e-02
1.195186516777491242e-01,7.301475644200855486e-02
7.171896251821545387e-02,5.907541509614492453e-02
4.192956905337584528e-02,4.982289286837598280e-02
2.785044133531959856e-02,4.420948485620945778e-02
1.731266271446668323e-02,3.872349129677950252e-02
9.773795395245929787e-03,3.435506328969375328e-02
2.083193934462798484e-03,3.097229980588801432e-02
-2.037166336321262049e-03,2.839274835326011798e-02
-7.117235671451489429e-03,2.613597152511783553e-02
-5.747545101909536970e-03,2.403411948610556861e-02
-8.068402486565018003e-03,2.232609187130873279e-02
-8.335842189856989062e-03,2.089629447503101034e-02
-8.393496788007869316e-03,1.962736631532305612e-02
-1.099243078247597906e-02,1.846950424656974843e-02
-9.192315784240434259e-03,1.748382655408786332e-02
-1.033511814866942997e-02,1.658946322516013580e-02
-1.150808805852020569e-02,1.574419554321382364e-02
-1.025270923423081924e-02,1.501228701380052585e-02
-1.114475940978338145e-02,1.430207904922337590e-02
-9.975525212760620597e-03,1.367973577372734624e-02
-1.053616271026103918e-02,1.312326580067054056e-02
-1.027347020840469957e-02,1.258884575519900011e-02
-9.186427309562209681e-03,1.211152025505707330e-02
-9.589556765755022708e-03,1.164774219436197529e-02
-9.206168825497261510e-03,1.123888198113246611e-02
-8.798294968382452258e-03,1.087246851618883271e-02
-8.133859750532629329e-03,1.050026988522726433e-02
-7.895683368875198310e-03,1.015800394513263066e-02
-7.797823710399021460e-03,9.835401397011086025e-03
-7.296149873495158186e-03,9.547800805564740298e-03
-7.303810288507650052e-03,9.265750659627768754e-03
-6.926829791615303489e-03,8.992267783737534909e-03
-6.822776457804522604e-03,8.739751108381798791e-03
1.015323049719409632e+01,9.817472923219972003e-01
3.947213163509814216e+00,7.363104692414964569e-01
1.349730721166589431e+00,4.170821830126130725e-01
6.043669056443953247e-01,2.609031597343885456e-01
2.028285549433632984e-01,1.624182406659809008e-01
6.191365737093655619e-02,1.156743169772694868e-01
-8.144964028531813394e-02,8.191060709422084973e-02
-1.051873501412556311e-01,6.663712445372599325e-02
-1.407571617348610804e-01,5.570495076590815248e-02
-1.316908822971268045e-01,4.840214871153217940e-02
-1.309971562323117011e-01,4.233574223064839881e-02
-1.280201807128677760e-01,3.729057564486909504e-02
-1.239104793101958313e-01,3.362423213162333419e-02
-1.101225517048742830e-01,3.014041575762178848e-02
-1.109837614671410760e-01,2.754001701729621651e-02
-9.903486871460570606e-02,2.536201206239324310e-02
-9.360062133517747796e-02,2.351534235203053130e-02
-8.772641549676742090e-02,2.194937125707841982e-02
-8.016103541014861500e-02,2.053023641659491513e-02
-7.721866814379613198e-02,1.928067800431186585e-02
-7.050841266143539898e-02,1.815361826283786589e-02
-6.679331202337966678e-02,1.720936473097389730e-02
-6.142403177102095935e-02,1.631149990056328727e-02
-5.919761689432869595e-02,1.550530669244522958e-02
-5.657892071518080823e-02,1.476944726356564132e-02
-5.270045236050899251e-02,1.413061577986129101e-02
-5.044100911060672016e-02,1.352540566058011567e-02
-4.544791832042968660e-02,1.295679786952698420e-02
-4.457742389741595201e-02,1.242494734146524192e-02
-4.146890903076001778e-02,1.196199539600928397e-02
-4.014219739679383142e-02,1.153052513210214847e-02
-3.750616648339306913e-02,1.113568499668005606e-02
-3.533863266661817215e-02,1.075191344221116535e-02
-3.407290345869317533e-02,1.039369155900011360e-02
-3.220414437059747337e-02,1.007299952543969090e-02
-3.038501446304293571e-02,9.748583324405481546e-03
-2.961152959884994634e-02,9.458277549334061923e-03
-2.783100341554128193e-02,9.183590844024954250e-03
-2.680640670129744510e-02,8.923568643921735155e-03
-2.551230879324683370e-02,8.679817912366515065e-03
1.015323049719410520e+01,9.817472923219980885e-01
nan,nan
2.068909700157068432e+00,4.261055956258666955e-01
4.646126424018539036e-01,2.180611774292125771e-01
-1.823969886643305241e-02,1.487675916026061640e-01
-2.559317998101504066e-01,1.005836499229225273e-01
-3.226886521934616003e-01,8.114288109591745457e-02
-3.651921109181011094e-01,6.425539840407246128e-02
-3.576281687795994646e-01,5.431557185043717206e-02
-3.403110269989448877e-01,4.593428525619154545e-02
-3.011148208945051419e-01,4.049124392552609641e-02
-2.951815567585623912e-01,3.604908320006697947e-02
-2.620004617726636176e-01,3.238131418295850383e-02
-2.477197631302601732e-01,2.937921586116811618e-02
-2.214470728023864021e-01,2.679321068812792750e-02
-2.054251862458669198e-01,2.483016430793430485e-02
-1.860050940412312503e-01,2.303421409839829723e-02
-1.744579204471530254e-01,2.146317998363983862e-02
-1.585004905338342485e-01,2.007452878657332851e-02
-1.476110443733871791e-01,1.891867465827488937e-02
-1.363389140121406551e-01,1.780275478902111283e-02
-1.255312544606639047e-01,1.683945512167783418e-02
-1.179208259459963576e-01,1.599220231989122165e-02
-1.085731069370229479e-01,1.523073148631994347e-02
-1.031377700635371375e-01,1.454653840540687422e-02
-9.566602798249614070e-02,1.389842029370126977e-02
-9.058924968782101905e-02,1.331678981422460863e-02
-8.340159028148991238e-02,1.279910060822127965e-02
-8.031398355110205833e-02,1.229768139536766870e-02
-7.479630096591216581e-02,1.182564301884290146e-02
-7.100123554347034793e-02,1.139747990646164562e-02
-6.701322096249165416e-02,1.098078791198586930e-02
-6.255541734191792658e-02,1.062181172223956513e-02
-6.033113841336695815e-02,1.027383290362621215e-02
-5.650589340565405350e-02,9.952595395302387890e-03
-5.448345920231669609e-02,9.642964941742234938e-03
-5.098809089886002788e-02,9.364699527999734846e-03
-4.950092566299044844e-02,9.093758706470748618e-03
-4.626943705468767459e-02,8.847831681999521539e-03
-4.509708956198051066e-02,8.596942357316696842e-03
7.924173269976996892e+00,9.817472923219967562e-01
4.748687109279184249e+00,5.317797833410808916e-01
1.791038400906479255e+00,2.515727436575114773e-01
1.844783420114178285e-01,1.609351596775802362e-01
-3.509718099379655620e-01,1.178066324105296048e-01
-5.655227650272859341e-01,8.939466873265677904e-02
-6.381393864992406240e-01,7.166478988411650874e-02
-6.186456018884749497e-01,5.836242438624308221e-02
-5.972097633526817217e-01,5.019532187968636650e-02
-5.342861098035845968e-01,4.356302980807456177e-02
-4.919096126787829704e-01,3.813612961904890714e-02
-4.372071478569302672e-01,3.426267658614817052e-02
-4.031494123248806627e-01,3.087783232203855990e-02
-3.583752644440953983e-01,2.839577431067763155e-02
-3.236593384662902473e-01,2.586248184281614640e-02
-2.945380548771029394e-01,2.397152744237561819e-02
-2.684812136486245948e-01,2.222082889390995797e-02
-2.460006059005752643e-01,2.082901937121341487e-02
-2.243964323540533212e-01,1.954246169323560489e-02
-2.060954085138281544e-01,1.842399307962546556e-02
-1.888659403323478259e-01,1.734726220209700798e-02
-1.756116839777070726e-01,1.643470577059089055e-02
-1.616564039260143248e-01,1.566507466874557039e-02
-1.504212227603609342e-01,1.490555337738205116e-02
-1.394286085754254112e-01,1.425118103569202911e-02
-1.307824795309159294e-01,1.362727451377212032e-02
-1.215962540731126557e-01,1.309299661716534224e-02
-1.146083859559337143e-01,1.256363947621150744e-02
-1.067149489281087188e-01,1.209093155057209580e-02
-1.002536840690916309e-01,1.161976027123663366e-02
-9.473584423163027013e-02,1.121617048868581851e-02
-8.874481332446497450e-02,1.082305773882527578e-02
-8.434771855486233871e-02,1.045739124193570575e-02
-7.918320901117942290e-02,1.012656672175689908e-02
-7.566670715350951038e-02,9.808874829296045442e-03
-7.115593519118071364e-02,9.523811182737056472e-03
-6.803769035177691105e-02,9.238269111442341808e-03
-6.420985758724830073e-02,8.981039361900380880e-03
-6.180918059915127549e-02,8.732165465724837233e-03
-5.828021064205281959e-02,8.503596146138098569e-03
1.015323049719409809e+01,9.817472923219974223e-01
4.395331715090194713e+00,3.272490974406654929e-01
1.272332219008152743e+00,1.663516245323382048e-01
-2.614654838731430078e-02,1.292926121584772603e-01
-5.545522299092341401e-01,9.731927909068087412e-02
-8.087212042812910173e-01,7.617720825505036597e-02
-8.257020664477449090e-01,6.119937179628836404e-02
-7.972794304629250428e-01,5.184423099246851518e-02
-7.248069544267474740e-01,4.540616557185723351e-02
-6.637845629724736796e-01,4.016340388463341543e-02
-5.937645108860051257e-01,3.590206288375440147e-02
-5.262414359784507445e-01,3.222652723813672349e-02
-4.718645642134138840e-01,2.948774537397964510e-02
-4.167751823384933663e-01,2.667431601586899015e-02
-3.734925037754573407e-01,2.472922410090447332e-02
-3.364325865968001428e-01,2.289498877364957302e-02
-3.042971874674770261e-01,2.139406927766975691e-02
-2.765929824637095025e-01,2.009371445245881904e-02
-2.512192600907594553e-01,1.887651976934418691e-02
-2.295824142510152488e-01,1.784278508791064047e-02
-2.097400777953124518e-01,1.685393948344732912e-02
-1.933187162157449790e-01,1.604504358367656036e-02
-1.776228436205774530e-01,1.524840060176096274e-02
-1.643862410758205050e-01,1.455872425641531118e-02
-1.523314482575471029e-01,1.391842222088118461e-02
-1.415913803616744016e-01,1.334328444899291789e-02
-1.319453842348690120e-01,1.281038845262530597e-02
-1.225898480962189230e-01,1.227687280548876367e-02
-1.145207129559107362e-01,1.181551618588064234e-02
-1.074201292425827486e-01,1.138851557663225593e-02
-1.008872364598022431e-01,1.100518646510497550e-02
-9.501501975048946835e-02,1.063879370080117806e-02
-8.928911298890106207e-02,1.028516368452167019e-02
-8.434731424388061671e-02,9.961537892184893148e-03
-7.971912695560735840e-02,9.664021857460937392e-03
-7.520958296801685816e-02,9.362242534015997875e-03
-7.146648503988660417e-02,9.100177463763622215e-03
-6.769051395859233822e-02,8.841237044025106531e-03
-6.440808168727960026e-02,8.601896063438377316e-03
-6.122024189526483612e-02,8.373825353450119538e-03
6.816639605826246395e+00,6.135920577012481392e-01
4.558571746121032220e+00,2.556633573755197619e-01
2.044889616404921284e+00,1.563523465549845060e-01
-1.880654748117863706e-01,1.049383101151499381e-01
-6.416945739439646745e-01,8.068989109208472843e-02
-8.447240046098714039e-01,6.783169148553551409e-02
-8.827149367051471129e-01,5.661062958802796918e-02
-8.252041803209236859e-01,4.863696977835414020e-02
-7.314396282253702308e-01,4.202894875851877210e-02
-6.464324250175050857e-01,3.717539576534864554e-02
-5.785373961826816291e-01,3.398212469206416536e-02
-5.014598681202430130e-01,3.057482029441642088e-02
-4.371822958052800079e-01,2.774797622657059273e-02
-3.859740612549266148e-01,2.552024687424173446e-02
-3.446856593695213911e-01,2.375357940194821812e-02
-3.097406816792146467e-01,2.218824643763131141e-02
-2.708987567309939504e-01,2.059485088635837693e-02
-2.450314191986109336e-01,1.934104185699823605e-02
-2.202348383068101212e-01,1.824875811559872191e-02
-1.994891922306107346e-01,1.726708363975360330e-02
-1.831841021015814808e-01,1.639110077480989552e-02
-1.656769855190473040e-01,1.558668176639726663e-02
-1.531546526590083779e-01,1.488558857650892561e-02
-1.414393485233045034e-01,1.421476204636772274e-02
-1.294158483715893149e-01,1.360305307281391672e-02
-1.202769834939475951e-01,1.302875443953712548e-02
-1.106406335062831980e-01,1.250002619482625497e-02
-1.037562080258731950e-01,1.204331185254343788e-02
-9.657169332193804578e-02,1.159181154329294583e-02
-8.928389251579907371e-02,1.117705368843619970e-02
-8.406934922339154292e-02,1.078796777729343175e-02
-7.888845093662784358e-02,1.043584982320155778e-02
-7.405275201107890115e-02,1.011813869613717269e-02
-6.904349801419829014e-02,9.790419065119416661e-03
-6.512664838194529016e-02,9.492474857781627723e-03
-6.156471493082649182e-02,9.211651237141968776e-03
-5.802686233829239260e-02,8.956480038018986567e-03
-5.510334409299111336e-02,8.710154568771600464e-03
-5.201342108413743726e-02,8.466416205045814575e-03
-4.951019650405599076e-02,8.243415332233959558e-03
1.015323049719408921e+01,9.817472923219965342e-01
3.803190835726180108e+00,1.840776173103742530e-01
2.125522975891558364e+00,1.442938480665246492e-01
-1.663595330521931009e-02,9.611048434672321561e-02
-4.763648938014177769e-01,7.424632931809813097e-02
-7.351029200719414458e-01,5.949938682938075291e-02
-6.959234893795679389e-01,5.019038623693506534e-02
-6.573874537876988056e-01,4.422504519998067540e-02
-5.554810329725770046e-01,3.900019533814653300e-02
-4.864763509513233553e-01,3.530334123802325585e-02
-4.150168442505237643e-01,3.176333953535358939e-02
-3.494386687413988390e-01,2.869477781399864050e-02
-3.034059327318245347e-01,2.665679313206779227e-02
-2.641156171890239324e-01,2.456823282457980609e-02
-2.245565373387305996e-01,2.264952677323539901e-02
-2.032737515695650088e-01,2.122361597651006501e-02
-1.734701421584957937e-01,1.990622356733080453e-02
-1.477891371315459834e-01,1.867324574378359872e-02
-1.379237872347795490e-01,1.765897962020347711e-02
-1.184475989679173308e-01,1.676168612154512946e-02
-1.109880484303176484e-01,1.594001819762845204e-02
-9.578698237265163840e-02,1.511796258619351949e-02
-8.883601818147995877e-02,1.445254506539583352e-02
-8.307763357028120910e-02,1.381291568975292344e-02
-7.287489902368270156e-02,1.323382032688939086e-02
-6.658400791851946943e-02,1.272438077252571742e-02
-6.281809860897014097e-02,1.222375838390229313e-02
-5.706767928679330054e-02,1.175107387821003151e-02
-5.343941530055990735e-02,1.134464155507537708e-02
-4.852764543326441166e-02,1.093924494694571183e-02
-4.569652616967035536e-02,1.057949484011353088e-02
-4.355803573079399665e-02,1.024508367835111691e-02
-3.895891890679881869e-02,9.918452686548066138e-03
-3.692965127801126068e-02,9.618242434406320748e-03
-3.411197592976118742e-02,9.327367345407575408e-03
-3.263828774947167416e-02,9.061162149058589466e-03
-3.067838074603725790e-02,8.799187269749337431e-03
-2.848914059827468634e-02,8.558964945709072319e-03
-2.690260586310665863e-02,8.342536258388467962e-03
-2.594434685380580738e-02,8.132637873200284501e-03
1.015323049719409099e+01,9.817472923219967562e-01
nan,nan
8.642566851133617334e-01,1.001782951348976075e-01
3.152532909003318840e-01,9.611048434672327112e-02
-2.061728218713732019e-01,7.424632931809808933e-02
-4.636969176149409178e-01,5.949938682938076678e-02
-4.173216298938803304e-01,5.024639149505318730e-02
-3.507061491206638348e-01,4.265619968178575167e-02
-2.848264879430423835e-01,3.801741769412491506e-02
-2.017685398934679630e-01,3.382263508569023636e-02
-1.624650709556948180e-01,3.037050354123884202e-02
-1.234729825091282623e-01,2.782523618212542210e-02
-9.281531412414700810e-02,2.546801220390991841e-02
-7.685657863482096841e-02,2.363546288780293478e-02
-5.352767148364767635e-02,2.200205575786496476e-02
-4.907958181443993623e-02,2.054049193568630027e-02
-3.412942360039018103e-02,1.929388555248144274e-02
-2.247498736511304579e-02,1.816448593887246346e-02
-2.010975295272526137e-02,1.721523738185567337e-02
-1.796715717870830259e-02,1.634575764805932391e-02
-1.075070047936033633e-02,1.548032612559189711e-02
-1.197120616693205485e-02,1.479182540751552630e-02
-3.831117042960598389e-03,1.411168647459327095e-02
-9.460586331282582959e-03,1.354030604993651001e-02
-1.095200385251175095e-03,1.295949785691122812e-02
-4.563858202840886079e-03,1.245152646286976604e-02
-3.214128435371651994e-05,1.196384502933429614e-02
-1.903752807537967577e-03,1.153935351078380113e-02
1.089519244381119238e-03,1.112170862428018409e-02
-1.539262101765379552e-03,1.075651776813703157e-02
2.524502563062663418e-03,1.038353121802650623e-02
-1.165705455530577188e-03,1.007031074958848922e-02
3.158938795210760545e-03,9.736752544916330368e-03
4.597629159649936929e-04,9.454091447559343289e-03
2.684000035126038550e-03,9.179616522930582334e-03
9.514585295789900051e-04,8.919244305561350311e-03
2.711266488485158076e-03,8.672613626369731279e-03
1.230546216383661753e-03,8.446295292443159464e-03
2.717889954520423448e-03,8.218635671608144275e-03
1.127995213167404861e-03,8.014815514040072447e-03
