MAS,Ref
8.817343072460707629e-03,9.384726849092778211e-03
8.399775042945617498e-03,9.108575933989998888e-03
7.697929929035501363e-03,8.851016945281174261e-03
7.227057506948231930e-03,8.599892741236871835e-03
6.967950384601941972e-03,8.371524527341779598e-03
6.598158206878511518e-03,8.163993324920555336e-03
6.089161012732835672e-03,7.960188675906783654e-03
6.628757717758119172e-01,inf
nan,nan
9.839071363651049618e-01,9.817472923219963676e-02
9.287992064788405111e-01,9.476716358342725244e-02
6.806748501856096922e-01,7.361415046799957285e-02
4.713292665022749683e-01,5.869063521094543961e-02
3.800970450600049122e-01,4.975340281234831574e-02
2.943828160865043508e-01,4.220697495744626243e-02
2.439311499831746388e-01,3.761727819585633514e-02
2.062841683767772938e-01,3.353951738395138937e-02
1.700399251516004351e-01,3.007901501471434494e-02
1.465073142581212462e-01,2.757144527879822060e-02
1.258555661331088871e-01,2.524106149515719516e-02
1.087577539677629240e-01,2.340705441385916921e-02
9.685627534352096724e-02,2.181718354584661484e-02
8.352644194808400702e-02,2.033584334835008417e-02
7.531484170521118848e-02,1.912378676998995053e-02
6.801604555105704442e-02,1.802224665114127156e-02
6.068877299856635654e-02,1.706943844717034517e-02
5.442072641658492194e-02,1.619988198879870889e-02
4.970080271797570892e-02,1.535748636430820172e-02
4.462499688589621760e-02,1.466016277666676478e-02
4.183687274081392127e-02,1.401151001146390927e-02
3.707738737172412008e-02,1.341591386597035251e-02
3.531115870664190692e-02,1.286993110259718361e-02
3.175874231377499163e-02,1.234848754405922476e-02
2.998766406250553615e-02,1.188095330477007168e-02
2.740520568466314408e-02,1.145024452238053818e-02
2.587956891977380783e-02,1.104705652570397295e-02
2.361949544852513100e-02,1.067275771436907751e-02
2.267226896887953799e-02,1.031925306374737589e-02
2.056353888598737301e-02,9.992374985795960535e-03
1.997151187443433132e-02,9.679735723050550064e-03
1.828055147501078323e-02,9.387581999689439613e-03
1.757827158097478165e-02,9.124901692195720379e-03
1.626454734168914992e-02,8.859151307554834903e-03
1.563708666531017644e-02,8.622303408603320882e-03
1.455815802507663854e-02,8.391478176699645325e-03
1.400536290806347027e-02,8.172412091498585177e-03
1.303140094189438741e-02,7.963411294789106420e-03
1.898797438079973254e+00,inf
3.300069892093465906e+00,2.556633573755197619e-01
1.716658771671934369e+00,1.327640683579433822e-01
1.111952754150316247e+00,9.543882396507520627e-02
7.745323456998236544e-01,7.393023989304885191e-02
5.548819333749051008e-01,5.896021908375720377e-02
4.337146280150080413e-01,4.991773237324990953e-02
3.373753532622560947e-01,4.246842315733562884e-02
2.778953929653864008e-01,3.771731307042349574e-02
2.307587193129930492e-01,3.361029680938612541e-02
1.916189091363458830e-01,3.018819479684071994e-02
1.638790994307768589e-01,2.762220345946362829e-02
1.403324919446504171e-01,2.530704557257887344e-02
1.214250699291856139e-01,2.344512249284977368e-02
1.070409462977517240e-01,2.184799558118301691e-02
9.299768123559798427e-02,2.036540900836501453e-02
8.310902462120411949e-02,1.914836049608131460e-02
7.445546921287717057e-02,1.804279521735016947e-02
6.657676578216741026e-02,1.708423739758764201e-02
5.978209515732627738e-02,1.620959394605073906e-02
5.421235644427335049e-02,1.537307057146090027e-02
4.890845408980166314e-02,1.466991388239748118e-02
4.527306870811705075e-02,1.402132369688270652e-02
4.063380196868894567e-02,1.342227929478606759e-02
3.808633397277991911e-02,1.287691285369488639e-02
3.454768721681106963e-02,1.235466031618711116e-02
3.230209388157183337e-02,1.188768646763182883e-02
2.966046329274406312e-02,1.145516971133544656e-02
2.779619100631808629e-02,1.105235116137081620e-02
2.554468348282488976e-02,1.067651783527655794e-02
2.423485030856452338e-02,1.032388666127757697e-02
2.221004395964457784e-02,9.995426845830875789e-03
2.127697887028528675e-02,9.683854572528431334e-03
1.963104552807207193e-02,9.390752434903665638e-03
1.872149418210343474e-02,9.127721434109120277e-03
1.741517763598635082e-02,8.861733938641286334e-03
1.662101637934245910e-02,8.624809028664894017e-03
1.554796435278887716e-02,8.393341769915668021e-03
1.485653371228247248e-02,8.174637743344191979e-03
1.390011892171693839e-02,7.965088389643775954e-03
6.628757717758123613e-01,inf
2.419516201927560672e+00,1.732495221744699831e-01
1.804132455417823744e+00,1.380279261064117080e-01
9.791898406254974097e-01,9.095599914159670230e-02
6.552942283108558197e-01,7.035403636665997495e-02
4.250019616801266609e-01,5.566569520488640760e-02
3.417344514897789343e-01,4.752479357547242239e-02
2.561771384585017075e-01,4.156221731362950284e-02
2.138594824214149204e-01,3.691025292072644404e-02
1.724786657505069098e-01,3.337222777591102724e-02
1.390841478282325849e-01,3.005237468816655821e-02
1.159709204124604737e-01,2.722668206354618078e-02
9.938411917792873418e-02,2.534562844951172497e-02
8.308466326339319918e-02,2.338460921564671294e-02
7.087792644730919744e-02,2.161608165944425494e-02
5.949838886229374263e-02,2.025724055592618977e-02
5.472396852023729552e-02,1.907305704641958435e-02
4.883949926024360594e-02,1.794526866755841860e-02
4.128296451578609971e-02,1.696254357663867091e-02
3.853721885571095851e-02,1.615169730480964239e-02
3.277765715608817881e-02,1.535631431821633808e-02
3.069028601366061496e-02,1.460408847381656008e-02
2.692456888825782435e-02,1.396737305288369042e-02
2.337250576005244634e-02,1.335247935029260785e-02
2.238838436849700797e-02,1.282195555741242124e-02
2.049501989538907859e-02,1.234171397111435108e-02
1.813849917380766161e-02,1.185918971889583437e-02
1.673414166983056353e-02,1.141422074024965941e-02
1.523744815138604151e-02,1.102595691732007402e-02
1.441051584797571443e-02,1.064520043677981767e-02
1.307568522777359347e-02,1.029999771699459388e-02
1.178775070458679304e-02,9.977180364658463571e-03
1.152652950585888840e-02,9.673605662022168039e-03
1.060950199984313919e-02,9.384726849092755660e-03
1.001158802590925573e-02,9.108575933989991949e-03
9.139481539008309854e-03,8.851016945281188139e-03
8.522909377661661012e-03,8.599892741236883978e-03
8.160354056867064748e-03,8.371524527341774394e-03
7.676738060482410538e-03,8.163993324920558806e-03
7.055965814157959780e-03,7.960188675906788858e-03
1.313504246079907123e+00,inf
2.637832256057666580e+00,2.208931407724494256e-01
1.325465200591363635e+00,1.336894061862489436e-01
6.393099097709146195e-01,8.914712941091129661e-02
3.399004248293101549e-01,6.796721749124409739e-02
2.550217855199876094e-01,5.810032699630334613e-02
1.456570352000822188e-01,4.845524426706449700e-02
9.911885456578378717e-02,4.213679012450501776e-02
5.887650234896878165e-02,3.672720423574173804e-02
3.356268850017533889e-02,3.275915044913867841e-02
2.205119233901041073e-02,3.020753599830049846e-02
1.344790364260938821e-02,2.742607874063171178e-02
7.122300489370118892e-03,2.507836419979198733e-02
1.580296715934202949e-04,2.318815547301850827e-02
-3.463719991416405221e-03,2.169486763848258934e-02
-8.205294643638819455e-03,2.034194290004725028e-02
-6.525464389143113483e-03,1.900398037299967993e-02
-8.669541801736175071e-03,1.790767381837354844e-02
-8.797637261163093400e-03,1.696479658052190559e-02
-8.753969591711652232e-03,1.610899864804742759e-02
-1.128609768389324253e-02,1.532003951166618916e-02
-9.420929729331258343e-03,1.462469340777423389e-02
-1.052353196527048597e-02,1.399316246606700613e-02
-1.166334777527558778e-02,1.338555826273708609e-02
-1.037815771613048547e-02,1.284637692676681570e-02
-1.124975530032288305e-02,1.232150737297589560e-02
-1.006134799403569924e-02,1.185104432522003128e-02
-1.060944271889641480e-02,1.143204896007878578e-02
-1.033490159122015493e-02,1.102191750355680996e-02
-9.237470998501478778e-03,1.065040756874918379e-02
-9.633568726966842966e-03,1.028993077800497043e-02
-9.243842187103374838e-03,9.968274194009883737e-03
-8.830622344847927768e-03,9.678339222533556899e-03
-8.161304734088836027e-03,9.379676099768266551e-03
-7.919486144734182859e-03,9.104563269490703603e-03
-7.818555489565375688e-03,8.843976812214970548e-03
-7.314154707904976620e-03,8.609678280405357736e-03
-7.319700159082753212e-03,8.379679044587532571e-03
-6.940692796076401022e-03,8.154015125741242639e-03
-6.835049917582933406e-03,7.945536941686074175e-03
6.628757717758119172e-01,inf
1.713541724018809553e+00,2.265570674589218736e-01
4.881382527677660677e-01,1.193866899599712733e-01
1.189251036272660350e-01,9.193689925458782553e-02
-3.648690809965234039e-02,7.078591687486636419e-02
-5.793166090085975078e-02,5.794424223868264306e-02
-1.503569049252506395e-01,4.713939248980430347e-02
-1.450596665163864929e-01,4.118230492382528307e-02
-1.666337132543318500e-01,3.661240518314320264e-02
-1.479688291803596678e-01,3.312770882507933695e-02
-1.417803427295749596e-01,3.006764198805742319e-02
-1.352097124840001552e-01,2.734790410577602610e-02
-1.289662890680978724e-01,2.529145951709853637e-02
-1.135219078043844254e-01,2.317408427370951096e-02
-1.134963999059856871e-01,2.161254051883701455e-02
-1.008398049756191045e-01,2.020452959702323872e-02
-9.495127980753527430e-02,1.900388146301725326e-02
-8.875133239919344441e-02,1.795822290114778425e-02
-8.093838291620915337e-02,1.697867396668754220e-02
-7.782658815651598283e-02,1.611494937965309363e-02
-7.097935683756222136e-02,1.530478296244540404e-02
-6.716913224998520560e-02,1.462691652236264121e-02
-6.172223751106376000e-02,1.396297634937296479e-02
-5.944017764409143673e-02,1.336917563444682544e-02
-5.677665484638874660e-02,1.281783948529970421e-02
-5.286234248901287153e-02,1.232966847469412972e-02
-5.057499307232635188e-02,1.186644292609379675e-02
-4.555811036374010636e-02,1.141587452274204356e-02
-4.466950741063533542e-02,1.100426595930621004e-02
-4.154668112282558501e-02,1.063542861936840958e-02
-4.020789298035412629e-02,1.029483289527791286e-02
-3.756241913062215859e-02,9.975806984615814485e-03
-3.538644450350218740e-02,9.664488940798965366e-03
-3.411410960940064463e-02,9.374541913271996346e-03
-3.223958236235879848e-02,9.111477973569939715e-03
-3.041536560133391298e-02,8.843018009046185041e-03
-2.963815608530941462e-02,8.604939193701628339e-03
-2.785402804291728027e-02,8.374840367356072360e-03
-2.682671507271898112e-02,8.158120539409509722e-03
-2.553014714154830042e-02,7.953001180650070764e-03
6.628757717758131385e-01,inf
nan,nan
2.625462240174408213e-01,1.580373690079311944e-01
-4.169726187314597987e-01,9.675465118158919908e-02
-4.380973660939982417e-01,7.386316940019282962e-02
-4.582508708602427983e-01,5.724280064521223427e-02
-4.389314585935553126e-01,4.972899416485967311e-02
-4.314400675799565099e-01,4.242965177536753979e-02
-3.969359979928470672e-01,3.758733849113779502e-02
-3.637218274731715550e-01,3.316741783896303558e-02
-3.156931136872919152e-01,3.003447798703795524e-02
-3.050080439069208782e-01,2.755101951148027431e-02
-2.684297909154496065e-01,2.524864828331598379e-02
-2.521617542733935458e-01,2.338498659374351266e-02
-2.244890545471573684e-01,2.165505551478440552e-02
-2.076338371543649530e-01,2.034611957327027779e-02
-1.875954142082225384e-01,1.909489592587792703e-02
-1.756368302074158005e-01,1.800344736913945740e-02
-1.593753091835675428e-01,1.699393691494275466e-02
-1.482818751857228057e-01,1.615434812867267908e-02
-1.368482889197748242e-01,1.532472068397995081e-02
-1.259270768841095900e-01,1.459456109169924437e-02
-1.182319971529975783e-01,1.395437563244414890e-02
-1.088208901361320813e-01,1.336059682885125215e-02
-1.033364462630843444e-01,1.283609639958035661e-02
-9.582681810778388709e-02,1.232183773322644525e-02
-9.071990934412582641e-02,1.186409390821526778e-02
-8.351059491054053929e-02,1.144171042605337391e-02
-8.040274704766992020e-02,1.104584694227795337e-02
-7.486988474352224143e-02,1.065800358735668855e-02
-7.106301853682164826e-02,1.030903391233843787e-02
-6.706486577880425848e-02,9.965454757047456300e-03
-6.259988099347986445e-02,9.663532021303865641e-03
-6.036844634445534541e-02,9.378683003078215272e-03
-5.653812149176835194e-02,9.105767264823124221e-03
-5.451093080154949255e-02,8.848863259453557811e-03
-5.101212060758564953e-02,8.609230491405432673e-03
-4.952127646623754459e-02,8.383547259389055248e-03
-4.628735500412093501e-02,8.169232516560039764e-03
-4.511245829913269889e-02,7.958661083202896516e-03
1.612593558685803785e+00,inf
7.502414633195457760e-01,2.658898916705404458e-01
-9.836371558597160059e-01,1.419118704183433832e-01
-9.382141630122078357e-01,8.977044059445019042e-02
-1.029300185920195787e+00,7.289635681843228965e-02
-8.805221340029391053e-01,5.812456535516125761e-02
-8.053701501485630576e-01,4.938549195417826082e-02
-7.034914753819162536e-01,4.201589888024251374e-02
-6.467740117160269975e-01,3.752495006015497264e-02
-5.624346342944099852e-01,3.338279625395379480e-02
-5.087300229127664775e-01,3.006192390938405845e-02
-4.476956450544523070e-01,2.745288993448829692e-02
-4.098580188224142384e-01,2.525751456859491942e-02
-3.628673473548439388e-01,2.347123802094135125e-02
-3.266070019865773832e-01,2.169002985577304574e-02
-2.965799972063241086e-01,2.032057077068303436e-02
-2.698950115618427015e-01,1.904324593103741414e-02
-2.470183024687484796e-01,1.799605707066923022e-02
-2.251347308615616882e-01,1.701527470958617144e-02
-2.066415183629097541e-01,1.614801833256243949e-02
-1.892681942115107541e-01,1.530649678259505923e-02
-1.759124668043922368e-01,1.459570446318502607e-02
-1.618912575132835652e-01,1.397117399136674036e-02
-1.506000234859750653e-01,1.336433521681115212e-02
-1.395702528931009878e-01,1.282721967592422366e-02
-1.308921961935326506e-01,1.232361625269885914e-02
-1.216856066180559415e-01,1.187596506641335099e-02
-1.146788924033025070e-01,1.144474833154359578e-02
-1.067729844442553283e-01,1.104125173325169393e-02
-1.003004220108771605e-01,1.064782745774243110e-02
-9.477390119037813754e-02,1.030773019898211310e-02
-8.877612492716946413e-02,9.970253039415366905e-03
-8.437353404616272645e-02,9.662871619204925142e-03
-7.920497348240260194e-02,9.373575687277199003e-03
-7.568433962362881851e-02,9.105670213055756801e-03
-7.117152179298426307e-02,8.853028224055418949e-03
-6.805033171170346562e-02,8.609546787743001944e-03
-6.422109601019987402e-02,8.380543620281084155e-03
-6.181833151733395759e-02,8.169361930588816059e-03
-5.828864507847799498e-02,7.962208696100937441e-03
6.628757717758126944e-01,inf
-8.780355083611007805e-01,2.265570674589222622e-01
-1.626583457601391336e+00,1.193866899599712317e-01
-1.558942705405893747e+00,9.193689925458789491e-02
-1.373347879467511135e+00,7.078591687486651685e-02
-1.230463151358851537e+00,5.794424223868268470e-02
-1.006613548740380892e+00,4.713939248980432428e-02
-8.915124443164519352e-01,4.118230492382535940e-02
-7.761417022195212789e-01,3.661240518314329284e-02
-6.935504045652074456e-01,3.312770882507937859e-02
-6.113121281143374386e-01,3.006764198805743707e-02
-5.366520315283270781e-01,2.734790410577603997e-02
-4.784696467176224877e-01,2.529145951709857454e-02
-4.208629676893023697e-01,2.317408427370954219e-02
-3.761839990397612965e-01,2.161254051883704230e-02
-3.382329577329043491e-01,2.020452959702328036e-02
-3.055380178702429284e-01,1.900388146301731224e-02
-2.774691919221067837e-01,1.795822290114780853e-02
-2.518428332459326513e-01,1.697867396668755607e-02
-2.300294283368917725e-01,1.611494937965309709e-02
-2.100677453040991627e-01,1.530478296244541098e-02
-1.935629307634464391e-01,1.462691652236264989e-02
-1.778068291990791416e-01,1.396297634937296306e-02
-1.645248771809594279e-01,1.336917563444682544e-02
-1.524372806156593652e-01,1.281783948529971462e-02
-1.416744116389225261e-01,1.232966847469414186e-02
-1.320102248675757151e-01,1.186644292609380889e-02
-1.226410443994629812e-01,1.141587452274205571e-02
-1.145612836627658976e-01,1.100426595930622045e-02
-1.074528144149364123e-01,1.063542861936841652e-02
-1.009136863681028840e-01,1.029483289527791806e-02
-9.503646111135377605e-02,9.975806984615819689e-03
-8.930719350153468183e-02,9.664488940798998326e-03
-8.436142448601269273e-02,9.374541913272006755e-03
-7.973064285134627560e-02,9.111477973569955327e-03
-7.521934153610256024e-02,8.843018009046195449e-03
-7.147474671605907881e-02,8.604939193701643951e-03
-6.769747905762570073e-02,8.374840367356072360e-03
-6.441421097442893984e-02,8.158120539409509722e-03
-6.122528316761094436e-02,7.953001180650086377e-03
5.398701991525585164e-01,inf
-1.400175351414322700e+00,2.208931407724490648e-01
-2.135807596901374339e+00,1.336894061862488048e-01
-1.801493518696064111e+00,8.914712941091136600e-02
-1.498649513570680991e+00,6.796721749124404188e-02
-1.311952267235294345e+00,5.810032699630329756e-02
-1.097921656910854304e+00,4.845524426706450394e-02
-9.332524823216187260e-01,4.213679012450494837e-02
-7.868294177592601857e-01,3.672720423574168253e-02
-6.766902447221037065e-01,3.275915044913864371e-02
-5.973161111281228841e-01,3.020753599830049499e-02
-5.126784580541552394e-01,2.742607874063168749e-02
-4.440964556421435616e-01,2.507836419979197345e-02
-3.904354230273277548e-01,2.318815547301848745e-02
-3.477155958302056704e-01,2.169486763848258240e-02
-3.118244075822583783e-01,2.034194290004723640e-02
-2.723471227363725711e-01,1.900398037299967993e-02
-2.460602326111236415e-01,1.790767381837355884e-02
-2.209939225861576872e-01,1.696479658052190906e-02
-2.000549499432663358e-01,1.610899864804742065e-02
-1.836037254380021300e-01,1.532003951166617875e-02
-1.660032029637082684e-01,1.462469340777422175e-02
-1.534057679976774391e-01,1.399316246606699919e-02
-1.416329448208838715e-01,1.338555826273708955e-02
-1.295707484593718872e-01,1.284637692676680008e-02
-1.203986899505864738e-01,1.232150737297588693e-02
-1.107392953332104191e-01,1.185104432522002087e-02
-1.038360022641325320e-01,1.143204896007877364e-02
-9.663691519550313136e-02,1.102191750355679088e-02
-8.933819541290564936e-02,1.065040756874917512e-02
-8.411379629807129443e-02,1.028993077800497043e-02
-7.892556098427762346e-02,9.968274194009873329e-03
-7.408427204914604103e-02,9.678339222533555164e-03
-6.907010782830790008e-02,9.379676099768261346e-03
-6.514900276779143906e-02,9.104563269490700134e-03
-6.158443122144854898e-02,8.843976812214960140e-03
-5.804447207972436573e-02,8.609678280405361206e-03
-5.511739212168058344e-02,8.379679044587534306e-03
-5.202585439688559021e-02,8.154015125741237435e-03
-4.952079610232205942e-02,7.945536941686089788e-03
6.628757717758123613e-01,inf
-1.628129709586798590e+00,1.732495221744699276e-01
-2.012794661173428867e+00,1.380279261064117635e-01
-1.760201718454646347e+00,9.095599914159674393e-02
-1.396096191414726073e+00,7.035403636665993332e-02
-1.141518073858594162e+00,5.566569520488646311e-02
-8.904910765084026458e-01,4.752479357547243627e-02
-7.582199131898273992e-01,4.156221731362951671e-02
-6.099454976335311196e-01,3.691025292072643710e-02
-5.184675191315634146e-01,3.337222777591102724e-02
-4.337949032102743629e-01,3.005237468816657903e-02
-3.608498745190728552e-01,2.722668206354616344e-02
-3.110103836336020056e-01,2.534562844951174232e-02
-2.691406205799674600e-01,2.338460921564671294e-02
-2.278997533880761928e-01,2.161608165944425841e-02
-2.056372689059385861e-01,2.025724055592620018e-02
-1.751828984846808268e-01,1.907305704641960517e-02
-1.490220696356995556e-01,1.794526866755840819e-02
-1.388413251862234132e-01,1.696254357663868478e-02
-1.191459545701286094e-01,1.615169730480964586e-02
-1.115214784841072754e-01,1.535631431821633287e-02
-9.619720793311664631e-02,1.460408847381656529e-02
-8.915765780254387984e-02,1.396737305288370951e-02
-8.333120550842489094e-02,1.335247935029261306e-02
-7.307844591698393899e-02,1.282195555741242124e-02
-6.674903571136962810e-02,1.234171397111434067e-02
-6.295213074902913930e-02,1.185918971889583437e-02
-5.717637143840714059e-02,1.141422074024966288e-02
-5.352945029286667461e-02,1.102595691732007575e-02
-4.860234624620366622e-02,1.064520043677982288e-02
-4.575934912898405732e-02,1.029999771699459388e-02
-4.361110949721726249e-02,9.977180364658465306e-03
-3.900367286774154146e-02,9.673605662022166304e-03
-3.696796642046237119e-02,9.384726849092769538e-03
-3.414444159084525920e-02,9.108575933989993684e-03
-3.266588059862006455e-02,8.851016945281177731e-03
-3.070237942224427960e-02,8.599892741236883978e-03
-2.851007431397659803e-02,8.371524527341774394e-03
-2.692075876854736760e-02,8.163993324920555336e-03
-2.596021563619071645e-02,7.960188675906787123e-03
6.628757717758120283e-01,inf
nan,nan
-1.532041193350783592e+00,9.817472923219963676e-02
-1.516134432846936830e+00,9.476716358342728019e-02
-1.099679685812176233e+00,7.361415046799957285e-02
-8.568641280021770390e-01,5.869063521094546043e-02
-6.006399474859177579e-01,4.975340281234827411e-02
-4.359296680725515682e-01,4.220697495744630406e-02
-3.326350721693763779e-01,3.761727819585631433e-02
-2.277742075443340009e-01,3.353951738395139631e-02
-1.778011729959290410e-01,3.007901501471437616e-02
-1.329954710506083271e-01,2.757144527879819978e-02
-9.883988190250342365e-02,2.524106149515719516e-02
-8.087517268046091889e-02,2.340705441385916921e-02
-5.623046824878196598e-02,2.181718354584660444e-02
-5.096842760746671946e-02,2.033584334835008764e-02
-3.545618807807310313e-02,1.912378676998994359e-02
-2.341170109101348498e-02,1.802224665114126462e-02
-2.081180854087988016e-02,1.706943844717034170e-02
-1.849775811262566877e-02,1.619988198879870195e-02
-1.113902816647007084e-02,1.535748636430819651e-02
-1.227801085825879109e-02,1.466016277666677692e-02
-4.058399565850136573e-03,1.401151001146391101e-02
-9.650415024231376315e-03,1.341591386597035772e-02
-1.235681295297109657e-03,1.286993110259719054e-02
-4.681352526664270090e-03,1.234848754405922650e-02
-1.226659406537154208e-04,1.188095330477007515e-02
-1.980078750779541100e-03,1.145024452238053297e-02
1.029603398571430012e-03,1.104705652570397642e-02
-1.591454281463338489e-03,1.067275771436908272e-02
2.484258778055799515e-03,1.031925306374737762e-02
-1.202230799036723167e-03,9.992374985795958800e-03
3.131050909751087203e-03,9.679735723050551799e-03
4.345632511536565807e-04,9.387581999689434409e-03
2.663727072167386932e-03,9.124901692195729053e-03
9.332518296934199384e-04,8.859151307554829699e-03
2.696495428750341795e-03,8.622303408603313943e-03
1.217133860992384827e-03,8.391478176699650529e-03
2.706965692833810267e-03,8.172412091498581707e-03
1.117871673513322469e-03,7.963411294789101216e-03
