MAS,Ref
-2.685425000000000173e-01,2.555362690659997160e-02
-1.621888888888888547e-01,2.692982186798326127e-02
-1.089560361111111160e-02,2.767502746718587467e-02
1.388836111111111105e-01,2.767502746718588161e-02
2.322686805555555789e-01,2.692982186798326127e-02
2.413822916666666651e-01,2.555362690659996813e-02
1.813378472222222648e-01,2.373424186494169780e-02
9.282062500000000382e-02,2.167641584832116081e-02
1.273206249999999859e-02,1.955683731683026741e-02
-4.120913958333333876e-02,1.750302357394713931e-02
-6.823416666666665131e-02,1.559259778864196047e-02
-7.555812499999998988e-02,1.386327546739170823e-02
-7.141006944444444615e-02,1.232543112132720477e-02
-6.202305555555556738e-02,1.097296081854091943e-02
-5.121326388888886028e-02,9.791140791062795390e-03
-4.095152777777777420e-02,8.761694058258452308e-03
-3.205833333333332757e-02,7.865765416299620033e-03
-2.473213888888889725e-02,7.085503325932687897e-03
-1.887642361111110598e-02,6.404785458318271868e-03
-1.428260416666667261e-02,5.809452117488898490e-03
-1.072040972222222492e-02,5.287276627517198402e-03
-7.978187500000000903e-03,4.827809029248267617e-03
-6.053125000000001213e-03,4.459676659462136032e-03
-6.883027777777779577e-03,4.252906854343731918e-03
-9.094465277777777704e-03,4.626774638334405464e-03
-1.198026388888889099e-02,5.047107867544409904e-03
-1.575195138888888999e-02,5.520797271978264593e-03
-2.068627083333333602e-02,6.055715914333388225e-03
-2.714054861111111008e-02,6.660750947255219580e-03
-3.556805555555556109e-02,7.345746724055074797e-03
-4.652354166666666790e-02,8.121288330025563246e-03
-6.065069444444443764e-02,8.998215659056202353e-03
-7.861979166666664687e-02,9.986706216815896542e-03
-1.009741666666666565e-01,1.109470490756741222e-02
-1.278218749999999737e-01,1.232543112132720477e-02
-1.582860416666666825e-01,1.367370748222369002e-02
-1.896839583333332913e-01,1.512102891167485356e-02
-2.165658333333333185e-01,1.662977461072073435e-02
-2.301613888888889292e-01,1.813789765105972007e-02
-2.193722916666667466e-01,1.955673133278202150e-02
-1.746575694444444660e-01,2.077558829775886032e-02
-9.485826388888889127e-02,2.167620916554761565e-02
6.585470833333335015e-03,2.215644406088113777e-02
1.026141666666666452e-01,2.215644406088113430e-02
1.642154861111111419e-01,2.167620916554761912e-02
1.762449999999999850e-01,2.077558829775886032e-02
1.447012500000000035e-01,1.955673133278202150e-02
9.003701388888887824e-02,1.813789765105972701e-02
3.389293680555555827e-02,1.662977461072073435e-02
-1.008728395833333007e-02,1.512102891167485877e-02
-3.768234722222222471e-02,1.367370748222369176e-02
-5.082756944444445646e-02,1.232543112132720824e-02
-5.378666666666667706e-02,1.109470490756741395e-02
-5.072618055555556948e-02,9.986706216815894807e-03
-4.476236111111111388e-02,8.998215659056202353e-03
-3.787874999999999576e-02,8.121288330025563246e-03
-3.117736111111110361e-02,7.345746724055074797e-03
-2.518015972222222704e-02,6.660750947255219580e-03
-2.006658333333333905e-02,6.055715914333389960e-03
-1.583529861111111076e-02,5.520797271978264593e-03
-1.240059027777777427e-02,5.047107867544410771e-03
-9.647166666666668472e-03,4.626774638334405464e-03
-7.646041666666666438e-03,4.287629218577119344e-03
-8.805951388888889203e-03,4.079413364176315455e-03
-1.126631944444444339e-02,4.422170949645662028e-03
-1.440217361111111212e-02,4.804614046379894303e-03
-1.839999999999999622e-02,5.231952071048962503e-03
-2.349238194444444247e-02,5.709938542749518411e-03
-2.996298611111109997e-02,6.244800599654338341e-03
-3.814576388888888531e-02,6.843072147589384681e-03
-4.841104166666666125e-02,7.511275885722419436e-03
-6.112500000000001266e-02,8.255378334803574469e-03
-7.656590277777777787e-02,9.079919787492366987e-03
-9.476493055555555711e-02,9.986706216815900011e-03
-1.152456944444444631e-01,1.097296081854091596e-02
-1.366449305555555438e-01,1.202890165132494867e-02
-1.562635416666666999e-01,1.313488595558935136e-02
-1.697247222222222629e-01,1.425858713688126465e-02
-1.711335416666666942e-01,1.535314286204669983e-02
-1.542882638888889157e-01,1.635768878376818794e-02
-1.153029166666666855e-01,1.720180811402106241e-02
-5.605338888888888177e-02,1.781467283995000553e-02
1.361308055555555431e-02,1.813777638690838162e-02
7.757555555555555038e-02,1.813777638690838162e-02
1.196967361111111183e-01,1.781467283995000553e-02
1.313207638888889139e-01,1.720180811402105894e-02
1.147932638888889412e-01,1.635768878376818794e-02
8.075805555555555515e-02,1.535314286204669636e-02
4.193279166666666335e-02,1.425858713688126465e-02
7.899654166666667324e-03,1.313488595558935483e-02
-1.675570069444444130e-02,1.202890165132494867e-02
-3.156499305555555968e-02,1.097296081854091596e-02
-3.831347222222222793e-02,9.986706216815900011e-03
-3.945715277777778196e-02,9.079919787492366987e-03
-3.722201388888889129e-02,8.255378334803574469e-03
-3.327451388888888473e-02,7.511275885722419436e-03
-2.871208333333333598e-02,6.843072147589384681e-03
-2.418323611111111021e-02,6.244800599654338341e-03
-2.002469444444444913e-02,5.709938542749518411e-03
-1.637895138888889254e-02,5.231952071048961636e-03
-1.327532638888889033e-02,4.804614046379895170e-03
-1.068404861111111291e-02,4.422170949645662895e-03
-8.736241666666668543e-03,4.111390977030084798e-03
-1.041793750000000185e-02,3.904217396235270046e-03
-1.302037500000000070e-02,4.217037989381481125e-03
-1.626683333333333453e-02,4.563433297334407515e-03
-2.031104166666666822e-02,4.947231743197310835e-03
-2.533450694444444942e-02,5.372495834734906765e-03
-3.154333333333333989e-02,5.843401040523344032e-03
-3.915715277777777337e-02,6.364027567641488033e-03
-4.838437500000000030e-02,6.938027696585144857e-03
-5.937194444444444247e-02,7.568122653661623137e-03
-7.212277777777774401e-02,8.255378334803574469e-03
-8.636194444444446339e-02,8.998215659056202353e-03
-1.013499305555555646e-01,9.791140791062795390e-03
-1.156625694444444602e-01,1.062324938479966910e-02
-1.269958333333333633e-01,1.147668384193126744e-02
-1.321464583333333553e-01,1.232540647144782925e-02
-1.273915277777777910e-01,1.313485934354888598e-02
-1.094793749999999760e-01,1.386321210923455345e-02
-7.722125000000000516e-02,1.446478319470118241e-02
-3.315287500000000526e-02,1.489569687002180280e-02
1.582247569444444196e-02,1.512092625755140536e-02
5.985069444444444942e-02,1.512092625755140536e-02
8.954826388888888211e-02,1.489569687002180280e-02
9.974534722222223870e-02,1.446478319470117894e-02
9.128756944444446630e-02,1.386321210923455172e-02
6.989416666666666000e-02,1.313485934354888425e-02
4.312749999999999223e-02,1.232540647144782925e-02
1.747181527777777466e-02,1.147668384193126397e-02
-3.158267847222221390e-03,1.062324938479966910e-02
-1.741789583333333211e-02,9.791140791062795390e-03
-2.572541666666666726e-02,8.998215659056202353e-03
-2.934302777777777343e-02,8.255378334803574469e-03
-2.970555555555555449e-02,7.568122653661621402e-03
-2.806317361111110645e-02,6.938027696585143123e-03
-2.535794444444444337e-02,6.364027567641488900e-03
-2.223047222222222438e-02,5.843401040523341430e-03
-1.907741666666666613e-02,5.372495834734906765e-03
-1.612159027777777809e-02,4.947231743197309968e-03
-1.347023611111111512e-02,4.563433297334407515e-03
-1.115931250000000083e-02,4.217037989381481125e-03
-9.361233333333331477e-03,3.933535405181852636e-03
-1.170011805555555388e-02,3.729488658409785013e-03
-1.434786805555555295e-02,4.013916032314862777e-03
-1.758443055555555801e-02,4.326508573458301421e-03
-2.152815277777777800e-02,4.669989553750863130e-03
-2.630936805555555286e-02,5.047108985270823932e-03
-3.206229166666666602e-02,5.460505864392090937e-03
-3.890888888888889563e-02,5.912499626276049129e-03
-4.693013888888888235e-02,6.404788078716561715e-03
-5.611736111111111092e-02,6.938027696585145725e-03
-6.630465277777776445e-02,7.511275885722419436e-03
-7.706930555555556450e-02,8.121288330025563246e-03
-8.761729166666663848e-02,8.761694058258452308e-03
-9.667409722222222723e-02,9.422122754918153820e-03
-1.024417361111110703e-01,1.008743548011304184e-02
-1.027115972222222284e-01,1.073730222496017093e-02
-9.524277777777778731e-02,1.134644733114296804e-02
-7.846416666666666817e-02,1.188589042501389179e-02
-5.238541666666667040e-02,1.232537689223646427e-02
-1.936178555555555236e-02,1.263687889451653966e-02
1.583231166666666107e-02,1.279860956359040770e-02
4.701465277777777674e-02,1.279860956359040770e-02
6.851152777777777536e-02,1.263687889451653966e-02
7.711666666666668057e-02,1.232537689223646080e-02
7.305673611111110355e-02,1.188589042501389179e-02
5.949416666666666048e-02,1.134644733114296630e-02
4.099916666666666987e-02,1.073730222496016920e-02
2.190050000000000330e-02,1.008743548011304184e-02
5.243007083333332471e-03,9.422122754918152085e-03
-7.471441666666669458e-03,8.761694058258452308e-03
-1.599422916666666528e-02,8.121288330025564980e-03
-2.084038194444444089e-02,7.511275885722419436e-03
-2.284535416666666832e-02,6.938027696585144857e-03
-2.286994444444444621e-02,6.404788078716561715e-03
-2.164836805555555438e-02,5.912499626276050864e-03
-1.973906944444443756e-02,5.460505864392090937e-03
-1.753207638888888698e-02,5.047108985270823064e-03
-1.527959722222221699e-02,4.669989553750863998e-03
-1.313174305555555275e-02,4.326508573458302288e-03
-1.116810416666666819e-02,4.013916032314863644e-03
-9.582641666666663963e-03,3.756266686171535248e-03
-1.265468055555555270e-02,3.557031873072304118e-03
-1.526592361111110858e-02,3.814853548619014795e-03
-1.839579861111110756e-02,4.096123712924322133e-03
-2.212860416666666968e-02,4.402702105045729584e-03
-2.654856944444443714e-02,4.736345836246619138e-03
-3.172868055555556205e-02,5.098575323506280080e-03
-3.771444444444444627e-02,5.490486842629390025e-03
-4.449555555555556596e-02,5.912499626276050864e-03
-5.196645833333333325e-02,6.364027567641490635e-03
-5.987430555555554867e-02,6.843072147589384681e-03
-6.775541666666663743e-02,7.345746724055072195e-03
-7.487361111111109913e-02,7.865765416299620033e-03
-8.018291666666664541e-02,8.393963803297842252e-03
-8.235805555555553159e-02,8.917961065506263899e-03
-7.993986111111107962e-02,9.422114381120465579e-03
-7.164180555555554886e-02,9.887936861472634495e-03
-5.680875000000000508e-02,1.029512247137540255e-02
-3.592049305555554406e-02,1.062322005694512142e-02
-1.092176319444444765e-02,1.085382146137100004e-02
1.488581319444444093e-02,1.097291747306355404e-02
3.752534722222222036e-02,1.097291747306355404e-02
5.344576388888887253e-02,1.085382146137100004e-02
6.059152777777776500e-02,1.062322005694512315e-02
5.894263888888887776e-02,1.029512247137540255e-02
5.029298611111110429e-02,9.887936861472632760e-03
3.745208333333332335e-02,9.422114381120467314e-03
2.330579861111111220e-02,8.917961065506262164e-03
1.012144722222222196e-02,8.393963803297842252e-03
-7.366328472222220423e-04,7.865765416299620033e-03
-8.749673611111110846e-03,7.345746724055073062e-03
-1.400563194444444728e-02,6.843072147589387283e-03
-1.692948611111111043e-02,6.364027567641490635e-03
-1.806787500000000060e-02,5.912499626276050864e-03
-1.795209722222221999e-02,5.490486842629390025e-03
-1.703061805555554711e-02,5.098575323506280947e-03
-1.564816666666666092e-02,4.736345836246619138e-03
-1.405136805555555306e-02,4.402702105045729584e-03
-1.240543749999999806e-02,4.096123712924323000e-03
-1.081363888888888826e-02,3.814853548619014795e-03
-9.474049999999997751e-03,3.581413485754910992e-03
-1.329988888888889061e-02,3.388299827631887935e-03
-1.580978472222222680e-02,3.621439880994870540e-03
-1.876118749999999835e-02,3.873968165684024429e-03
-2.220800000000000551e-02,4.147084763491207422e-03
-2.619550694444443967e-02,4.441814194694332363e-03
-3.074958333333332322e-02,4.758885645189580606e-03
-3.585965277777777849e-02,5.098575323506280947e-03
-4.145770833333334293e-02,5.460505864392090937e-03
-4.738534722222222800e-02,5.843401040523341430e-03
-5.336083333333332263e-02,6.244800599654337474e-03
-5.894208333333332550e-02,6.660750947255219580e-03
-6.350013888888890456e-02,7.085503325932692234e-03
-6.622326388888888360e-02,7.511271438565258682e-03
-6.617256944444444011e-02,7.928121859570912491e-03
-6.241861111111110527e-02,8.324086024976924680e-03
-5.426423611111109296e-02,8.685581139210144658e-03
-4.153180555555555792e-02,8.998196650284029721e-03
-2.483363888888888080e-02,9.247835525132423046e-03
-5.696863194444443980e-03,9.422101498498628228e-03
1.358049305555555746e-02,9.511720716977596635e-03
3.037890277777777551e-02,9.511720716977596635e-03
4.240708333333333829e-02,9.422101498498628228e-03
4.830909722222221508e-02,9.247835525132421311e-03
4.797562500000000785e-02,8.998196650284029721e-03
4.244652777777777053e-02,8.685581139210144658e-03
3.348027777777776853e-02,8.324086024976924680e-03
2.300942361111110723e-02,7.928121859570910757e-03
1.268732638888888861e-02,7.511271438565258682e-03
3.649642430555555435e-03,7.085503325932690499e-03
-3.520802430555554710e-03,6.660750947255219580e-03
-8.691548611111108227e-03,6.244800599654337474e-03
-1.202677777777777686e-02,5.843401040523341430e-03
-1.384244444444444715e-02,5.460505864392090937e-03
-1.449831249999999905e-02,5.098575323506280080e-03
-1.433193055555554742e-02,4.758885645189579738e-03
-1.362683333333333455e-02,4.441814194694332363e-03
-1.260337500000000173e-02,4.147084763491206555e-03
-1.142261805555556085e-02,3.873968165684023562e-03
-1.019569444444444299e-02,3.621439880994870974e-03
-9.111191666666663969e-03,3.410443391051622489e-03
-1.366488194444444304e-02,3.224420291084508037e-03
-1.602581249999999666e-02,3.434853159664375769e-03
-1.875039583333333246e-02,3.661216590207742178e-03
-2.186711805555555804e-02,3.904217869254829765e-03
-2.539081944444443809e-02,4.164354743044975694e-03
-2.931270833333332951e-02,4.441814194694333230e-03
-3.358666666666666051e-02,4.736345836246618271e-03
-3.811097222222222664e-02,5.047108985270824799e-03
-4.270784722222221996e-02,5.372495834734905898e-03
-4.710215277777777404e-02,5.709938542749519279e-03
-5.090388888888890129e-02,6.055715914333389092e-03
-5.360402777777777822e-02,6.404785458318271868e-03
-5.459583333333334343e-02,6.750677818706857583e-03
-5.323534722222222904e-02,7.085500225181048939e-03
-4.895145833333333640e-02,7.400099249344369197e-03
-4.139965277777777480e-02,7.684425150048357356e-03
-3.063693749999999924e-02,7.928115451992305898e-03
-1.726070138888889660e-02,8.121273000743139958e-03
-2.442683194444444667e-03,8.255359796999282851e-03
1.220088888888889132e-02,8.324077354974600967e-03
2.490650694444444119e-02,8.324077354974600967e-03
3.415562500000000196e-02,8.255359796999281116e-03
3.902944444444444300e-02,8.121273000743141693e-03
3.939770833333333666e-02,7.928115451992304163e-03
3.587409722222222735e-02,7.684425150048357356e-03
2.957814583333333650e-02,7.400099249344369197e-03
2.181395138888888446e-02,7.085500225181048939e-03
1.377673611111111633e-02,6.750677818706856716e-03
6.370492361111109066e-03,6.404785458318271868e-03
1.455397048611111052e-04,6.055715914333389092e-03
-4.668834722222221442e-03,5.709938542749520146e-03
-8.082840277777775598e-03,5.372495834734906765e-03
-1.025414583333333386e-02,5.047108985270825667e-03
-1.140944444444444254e-02,4.736345836246619138e-03
-1.178884722222222313e-02,4.441814194694330628e-03
-1.161269444444444111e-02,4.164354743044974827e-03
-1.106572222222222332e-02,3.904217869254829765e-03
-1.029313194444444503e-02,3.661216590207741744e-03
-9.403062499999998228e-03,3.434853159664375769e-03
-8.565274999999998931e-03,3.244491406692983065e-03
-1.378533333333333347e-02,3.066231194379274386e-03
-1.596548611111111085e-02,3.255915664213662221e-03
-1.843524305555555715e-02,3.458612858844669225e-03
-2.120318055555555498e-02,3.674670383201620281e-03
-2.426175694444444517e-02,3.904217869254829765e-03
-2.757916666666665809e-02,4.147084763491208290e-03
-3.108826388888888057e-02,4.402702105045730452e-03
-3.467326388888888888e-02,4.669989553750862263e-03
-3.815777777777776270e-02,4.947231743197310835e-03
-4.129270833333331669e-02,5.231952071048962503e-03
-4.375111111111111561e-02,5.520797271978264593e-03
-4.513562499999999866e-02,5.809452117488901959e-03
-4.500666666666667398e-02,6.092609289931723293e-03
-4.293430555555555195e-02,6.364023035316473606e-03
-3.858270833333332650e-02,6.616674061173371396e-03
-3.181203472222221551e-02,6.843064610021024410e-03
-2.278197222222222082e-02,7.035644985288883220e-03
-1.202006944444444607e-02,7.187346830417882734e-03
-4.170033333333334749e-04,7.292168743077648806e-03
1.087779861111111065e-02,7.345734656041925242e-03
2.065252777777776966e-02,7.345734656041923508e-03
2.787593749999999621e-02,7.292168743077648806e-03
3.191208333333333397e-02,7.187346830417882734e-03
3.263555555555555654e-02,7.035644985288884087e-03
3.041381944444444471e-02,6.843064610021024410e-03
2.597134027777777202e-02,6.616674061173371396e-03
2.019620138888889374e-02,6.364023035316474473e-03
1.395083333333333418e-02,6.092609289931725028e-03
7.937798611111109015e-03,5.809452117488900225e-03
2.636923246527778011e-03,5.520797271978266328e-03
-1.694965416666666764e-03,5.231952071048962503e-03
-4.984743750000000286e-03,4.947231743197309968e-03
-7.287770833333333600e-03,4.669989553750863130e-03
-8.733784722222220909e-03,4.402702105045729584e-03
-9.483979166666664865e-03,4.147084763491208290e-03
-9.701374999999996460e-03,3.904217869254829765e-03
-9.533305555555555283e-03,3.674670383201619848e-03
-9.103486111111114276e-03,3.458612858844669225e-03
-8.510194444444443493e-03,3.255915664213661787e-03
-7.899049999999999475e-03,3.084396720541095205e-03
-1.369954166666667236e-02,2.914319561326170725e-03
-1.568077777777777959e-02,3.085150793893393344e-03
-1.788433333333333541e-02,3.266551297779088630e-03
-2.030406249999999746e-02,3.458612858844669225e-03
-2.291724305555556396e-02,3.661216590207741744e-03
-2.567815972222222201e-02,3.873968165684024429e-03
-2.850986111111111082e-02,4.096123712924323000e-03
-3.129583333333332829e-02,4.326508573458301421e-03
-3.387298611111111413e-02,4.563433297334409250e-03
-3.602625000000000272e-02,4.804614046379894303e-03
-3.749159722222222130e-02,5.047107867544411638e-03
-3.796784722222222574e-02,5.287276627517200137e-03
-3.714340277777777866e-02,5.520795973730202588e-03
-3.474020833333332087e-02,5.742726340660319478e-03
-3.057181944444445007e-02,5.947660379991569907e-03
-2.461359027777778458e-02,6.129954068912052238e-03
-1.705890972222222010e-02,6.284036762502169700e-03
-8.351895833333332700e-03,6.404779722891701561e-03
8.321299305555554917e-04,6.487886193805348506e-03
9.665715277777778280e-03,6.530253469536460680e-03
1.730050694444444301e-02,6.530253469536460680e-03
2.302096527777777735e-02,6.487886193805349373e-03
2.637755555555555687e-02,6.404779722891699827e-03
2.725964583333332497e-02,6.284036762502169700e-03
2.588972916666667026e-02,6.129954068912049636e-03
2.274332638888889105e-02,5.947660379991573376e-03
1.843197916666666769e-02,5.742726340660317744e-03
1.357868055555554870e-02,5.520795973730202588e-03
8.722548611111111475e-03,5.287276627517199269e-03
4.264354861111110950e-03,5.047107867544410771e-03
4.527379305555554487e-04,4.804614046379894303e-03
-2.600199305555554903e-03,4.563433297334408383e-03
-4.887541666666665903e-03,4.326508573458301421e-03
-6.472006944444445159e-03,4.096123712924323000e-03
-7.454479166666668280e-03,3.873968165684024429e-03
-7.949833333333334792e-03,3.661216590207742178e-03
-8.070645833333330715e-03,3.458612858844669225e-03
-7.917701388888887318e-03,3.266551297779088630e-03
-7.575916666666667430e-03,3.085150793893394212e-03
-7.164650000000001573e-03,2.930743103151219747e-03
-1.344562500000000098e-02,2.769060835683605053e-03
-1.522104861111111401e-02,2.922837655852199117e-03
-1.715974305555555135e-02,3.085150793893392911e-03
-1.924547222222221937e-02,3.255915664213660920e-03
-2.144623611111110689e-02,3.434853159664375769e-03
-2.370944444444444271e-02,3.621439880994871841e-03
-2.595641666666666236e-02,3.814853548619013927e-03
-2.807770833333333646e-02,4.013916032314863644e-03
-2.992895833333332825e-02,4.217037989381481992e-03
-3.133152777777777759e-02,4.422170949645662028e-03
-3.207777777777777450e-02,4.626774638334405464e-03
-3.194381944444445176e-02,4.827809029248267617e-03
-3.071444444444445393e-02,5.021761528701534395e-03
-2.821497916666666772e-02,5.204719117802711174e-03
-2.435455555555556331e-02,5.372492529993202516e-03
-1.916739583333333316e-02,5.520794153642425046e-03
-1.284739583333333393e-02,5.645463429497589274e-03
-5.758911111111111869e-03,5.742724015803460369e-03
1.585068125000000175e-03,5.809447807169406536e-03
8.581625000000002446e-03,5.843394531912084709e-03
1.462653472222221612e-02,5.843394531912083842e-03
1.921349999999999794e-02,5.809447807169409138e-03
2.201893055555555895e-02,5.742724015803458634e-03
2.294919444444443526e-02,5.645463429497589274e-03
2.213931944444444758e-02,5.520794153642425046e-03
1.990655555555554887e-02,5.372492529993202516e-03
1.667584722222222385e-02,5.204719117802711174e-03
1.289914583333333538e-02,5.021761528701534395e-03
8.987631944444445659e-03,4.827809029248267617e-03
5.267847222222222375e-03,4.626774638334405464e-03
1.963911597222221372e-03,4.422170949645662028e-03
-7.994829166666667401e-04,4.217037989381481125e-03
-2.980312500000000323e-03,4.013916032314863644e-03
-4.597145833333333292e-03,3.814853548619013927e-03
-5.706923611111110531e-03,3.621439880994870974e-03
-6.386326388888888435e-03,3.434853159664376203e-03
-6.717777777777778243e-03,3.255915664213661787e-03
-6.780368055555556842e-03,3.085150793893393344e-03
-6.644520833333333876e-03,2.922837655852199984e-03
-6.403666666666666014e-03,2.783899517917283548e-03
-1.310506666666666487e-02,2.644058624822660537e-03
-1.469628333333333411e-02,2.783899517917283548e-03
-1.640517499999999754e-02,2.930743103151219747e-03
-1.820941666666666542e-02,3.084396720541095205e-03
-2.007255833333333392e-02,3.244491406692983065e-03
-2.194022500000000070e-02,3.410443391051622489e-03
-2.373664999999999456e-02,3.581413485754911859e-03
-2.536167499999999325e-02,3.756266686171534815e-03
-2.669060833333333077e-02,3.933535405181852636e-03
-2.757516666666666796e-02,4.111390977030085665e-03
-2.785133333333332864e-02,4.287629218577119344e-03
-2.735104166666666239e-02,4.459676659462136032e-03
-2.592324166666666943e-02,4.624624187283169797e-03
-2.345810833333333151e-02,4.779293892466810953e-03
-1.991809166666666867e-02,4.920342487523652816e-03
-1.536456666666666943e-02,5.044400670581971995e-03
-9.977908333333330299e-03,5.148242433673635120e-03
-4.059272500000000658e-03,5.228972309868442671e-03
1.989893166666666970e-03,5.284213117666784580e-03
7.712458333333331584e-03,5.312273359420425015e-03
1.265808333333333195e-02,5.312273359420425015e-03
1.645104166666666937e-02,5.284213117666784580e-03
1.884767499999999776e-02,5.228972309868441803e-03
1.976879999999999957e-02,5.148242433673635987e-03
1.930028333333333457e-02,5.044400670581971995e-03
1.766400833333333503e-02,4.920342487523652816e-03
1.516840833333333444e-02,4.779293892466810086e-03
1.215294999999999744e-02,4.624624187283169797e-03
8.938716666666665644e-03,4.459676659462136032e-03
5.793658333333333299e-03,4.287629218577119344e-03
2.914804999999999913e-03,4.111390977030085665e-03
4.256602166666666100e-04,3.933535405181851768e-03
-1.615417000000000068e-03,3.756266686171535248e-03
-3.201345833333332867e-03,3.581413485754910558e-03
-4.360716666666666907e-03,3.410443391051623356e-03
-5.143466666666667367e-03,3.244491406692982197e-03
-5.609491666666666619e-03,3.084396720541094771e-03
-5.820399999999999879e-03,2.930743103151219747e-03
-5.833958333333333357e-03,2.783899517917283548e-03
-5.721650000000000000e-03,2.657595605855826455e-03
