Stress,Ref
6.915643750000000003e-04,7.400099249344369197e-03
-6.136683541666668532e-04,8.324086024976924680e-03
-2.662640486111111839e-03,9.422114381120465579e-03
-5.831815972222221742e-03,1.073730222496016920e-02
-1.069003472222222230e-02,1.232540647144783272e-02
-1.809372916666666942e-02,1.425858713688126465e-02
-2.931595833333333970e-02,1.662977461072073088e-02
-4.619409722222223014e-02,1.955683731683026394e-02
-7.121305555555557110e-02,2.318416370906262181e-02
-1.072444444444444478e-01,2.767572723796630357e-02
-1.561572916666666977e-01,3.318665155490210794e-02
-2.144797222222222244e-01,3.978911018341720757e-02
-2.629648611111111700e-01,4.732030689627641368e-02
-2.492363194444444652e-01,5.514828367222622540e-02
-8.241540277777775758e-02,6.198267874221352614e-02
2.958191666666666886e-01,6.607610920590585579e-02
7.337604166666665817e-01,6.688928342163950880e-02
8.382729166666667009e-01,6.688928342163950880e-02
3.735215138888888786e-01,6.607610920590584191e-02
-3.760195972222222238e-01,6.198267874221352614e-02
-9.020124999999999948e-01,5.514828367222622540e-02
-1.008531944444444273e+00,4.732030689627639980e-02
-8.446201388888886497e-01,3.978911018341720757e-02
-6.099743055555554294e-01,3.318665155490210794e-02
-4.074562500000000198e-01,2.767572723796630704e-02
-2.614427777777778017e-01,2.318416370906262181e-02
-1.643575694444444069e-01,1.955683731683026394e-02
-1.021486805555555655e-01,1.662977461072073088e-02
-6.289249999999997620e-02,1.425858713688126465e-02
-3.822876388888888505e-02,1.232540647144783272e-02
-2.272370138888889224e-02,1.073730222496016920e-02
-1.295663194444444596e-02,9.422114381120465579e-03
-6.797669999999997846e-03,8.324086024976922946e-03
-2.921321736111112330e-03,7.400099249344373534e-03
-4.987426388888891024e-04,6.616674061173368794e-03
9.922251388888891129e-04,5.947660379991571641e-03
1.821845083333332961e-03,5.424837368554306927e-03
4.225013888888887528e-03,5.520794153642426781e-03
4.425243055555554660e-03,6.129954068912054840e-03
4.535048611111110357e-03,6.843064610021027012e-03
4.482179861111111434e-03,7.684425150048356488e-03
4.149925694444444278e-03,8.685581139210148127e-03
3.349447638888889030e-03,9.887936861472632760e-03
1.773851319444444538e-03,1.134644733114296804e-02
-1.078204166666667154e-03,1.313485934354888945e-02
-6.030261805555554855e-03,1.535314286204669289e-02
-1.443986666666666717e-02,1.813789765105972354e-02
-2.854049305555555333e-02,2.167641584832116428e-02
-5.195675694444444603e-02,2.622403900679860095e-02
-9.034284722222224451e-02,3.212050828812858250e-02
-1.516463888888889000e-01,3.978911018341720063e-02
-2.438970138888888195e-01,4.967158926961581789e-02
-3.637305555555554459e-01,6.198824762361180435e-02
-4.598430555555556021e-01,7.614767144425874101e-02
-3.633087499999999581e-01,8.982049972588032616e-02
1.908726041666667095e-01,9.867417179635676328e-02
1.104251388888888741e+00,1.005013306498128423e-01
1.463674305555555666e+00,1.005013306498128423e-01
5.687823611111111344e-01,9.867417179635676328e-02
-8.530459722222220043e-01,8.982049972588032616e-02
-1.599472222222222184e+00,7.614767144425872714e-02
-1.488729861111110830e+00,6.198824762361179047e-02
-1.047247916666666612e+00,4.967158926961581789e-02
-6.458916666666667528e-01,3.978911018341720063e-02
-3.746578472222221734e-01,3.212050828812858250e-02
-2.109057638888889030e-01,2.622403900679860095e-02
-1.163369444444444373e-01,2.167641584832116428e-02
-6.254825000000001356e-02,1.813789765105971660e-02
-3.206056249999999358e-02,1.535314286204669983e-02
-1.479436111111111750e-02,1.313485934354888945e-02
-5.055984583333332505e-03,1.134644733114296977e-02
3.653798611111111678e-04,9.887936861472632760e-03
3.293762569444444281e-03,8.685581139210146392e-03
4.776355694444445014e-03,7.684425150048356488e-03
5.421104166666666085e-03,6.843064610021024410e-03
5.584638888888888986e-03,6.129954068912054840e-03
5.499200000000000095e-03,5.576025435549443812e-03
6.098555555555554113e-03,5.645463429497589274e-03
6.774284722222220605e-03,6.284036762502170567e-03
7.506381944444444863e-03,7.035644985288883220e-03
8.275548611111110259e-03,7.928115451992307633e-03
9.039250000000000410e-03,8.998196650284029721e-03
9.712750000000002631e-03,1.029512247137540255e-02
1.013481944444444456e-02,1.188589042501389179e-02
1.000515277777777774e-02,1.386321210923454651e-02
8.767630555555554900e-03,1.635768878376819141e-02
5.391369652777779770e-03,1.955673133278202150e-02
-2.045677986111108654e-03,2.373424186494169780e-02
-1.715035763888888773e-02,2.929707588290688877e-02
-4.670231250000000250e-02,3.685562537468861644e-02
-1.032608333333333156e-01,4.732030689627642062e-02
-2.087690972222222552e-01,6.198824762361180435e-02
-3.945008333333333006e-01,8.242995727278493168e-02
-6.703937500000001215e-01,1.095132880739742853e-01
-8.641409722222221923e-01,1.402029159141506276e-01
-2.594070833333333437e-01,1.630031419470155674e-01
1.708272222222222414e+00,1.680617076040057112e-01
2.849023611111111354e+00,1.680617076040057112e-01
9.626819652777778291e-01,1.630031419470155674e-01
-1.818250694444444315e+00,1.402029159141506276e-01
-2.654222222222222705e+00,1.095132880739742853e-01
-1.931181944444444465e+00,8.242995727278494555e-02
-1.071214583333333303e+00,6.198824762361181129e-02
-5.313869444444442314e-01,4.732030689627641368e-02
-2.489302777777777642e-01,3.685562537468861644e-02
-1.096339930555555592e-01,2.929707588290688530e-02
-4.228601263888889100e-02,2.373424186494169780e-02
-1.016338194444444017e-02,1.955673133278202150e-02
4.733337500000000392e-03,1.635768878376818794e-02
1.116994930555555675e-02,1.386321210923454825e-02
1.345389236111111178e-02,1.188589042501388832e-02
1.372898611111110848e-02,1.029512247137540429e-02
1.307320833333333425e-02,8.998196650284029721e-03
1.203061805555555482e-02,7.928115451992309368e-03
1.087354166666666677e-02,7.035644985288883220e-03
9.734597222222226079e-03,6.284036762502172302e-03
8.773741666666666147e-03,5.703179215630719071e-03
7.728861111111110828e-03,5.742724015803462104e-03
8.842576388888887667e-03,6.404779722891703296e-03
1.015877777777777699e-02,7.187346830417883602e-03
1.171688194444444296e-02,8.121273000743138223e-03
1.356084722222221893e-02,9.247835525132423046e-03
1.573509722222222323e-02,1.062322005694512315e-02
1.827419444444444360e-02,1.232537689223646080e-02
2.117852777777778223e-02,1.446478319470118241e-02
2.435955555555555443e-02,1.720180811402105894e-02
2.751644444444445101e-02,2.077558829775886379e-02
2.986320833333333535e-02,2.555362690659997160e-02
2.950050902777777428e-02,3.211991973144338181e-02
2.196512361111110923e-02,4.143669379037169531e-02
-3.206638888888887345e-03,5.514828367222625316e-02
-7.062444236111112272e-02,7.614767144425874101e-02
-2.373385305555554270e-01,1.095132880739742992e-01
-6.226949999999999985e-01,1.631387590092724660e-01
-1.349777083333333128e+00,2.421389430860312331e-01
-1.458806736111111446e+00,3.189294615619799877e-01
3.170623819444444269e+00,3.389379356537199350e-01
6.790465277777776976e+00,3.389379356537199350e-01
2.465189305555555599e+00,3.189294615619799877e-01
-2.616672916666666016e+00,2.421389430860312331e-01
-3.292061805555555054e+00,1.631387590092724937e-01
-1.718220833333333086e+00,1.095132880739742992e-01
-6.458045138888889314e-01,7.614767144425874101e-02
-1.938205152777777440e-01,5.514828367222623928e-02
-2.617674305555554512e-02,4.143669379037168837e-02
3.061608194444444264e-02,3.211991973144338181e-02
4.587911027777778067e-02,2.555362690659997160e-02
4.612534027777778073e-02,2.077558829775885685e-02
4.145986805555556404e-02,1.720180811402106241e-02
3.569890972222222042e-02,1.446478319470117894e-02
3.021686111111110407e-02,1.232537689223646080e-02
2.543629166666666261e-02,1.062322005694512315e-02
2.141601388888889068e-02,9.247835525132423046e-03
1.808708333333333348e-02,8.121273000743138223e-03
1.534553472222222048e-02,7.187346830417882734e-03
1.308827777777777854e-02,6.404779722891703296e-03
1.138989999999999968e-02,5.802414808105876148e-03
8.980361111111112571e-03,5.809447807169408270e-03
1.044347916666666688e-02,6.487886193805349373e-03
1.223173611111110816e-02,7.292168743077646204e-03
1.443725694444444353e-02,8.255359796999281116e-03
1.718386111111111156e-02,9.422101498498624758e-03
2.063946527777777915e-02,1.085382146137100351e-02
2.503420138888888535e-02,1.263687889451653966e-02
3.068613194444443776e-02,1.489569687002180280e-02
3.803486111111110957e-02,1.781467283995000553e-02
4.768840277777777747e-02,2.167620916554761912e-02
6.046493055555556689e-02,2.692982186798325434e-02
7.739381944444444217e-02,3.432465437481372478e-02
9.951229166666664128e-02,4.518020627501370678e-02
1.269015972222221900e-01,6.198267874221352614e-02
1.550264486111110895e-01,8.982049972588032616e-02
1.613971499999999615e-01,1.402029159141505998e-01
5.681738888888885480e-02,2.421389430860312331e-01
-4.772178611111109747e-01,4.709803701808056298e-01
-1.503710138888889380e+00,8.825478588499571231e-01
1.768546666666666667e+01,1.051305167128580464e+00
2.393370138888888832e+01,1.051305167128580464e+00
1.363598333333333201e+01,8.825478588499570121e-01
6.117033402777778406e+00,4.709803701808056298e-01
-2.318988888888885713e-01,2.421389430860312608e-01
9.622409722222234618e-02,1.402029159141505998e-01
3.218620138888889093e-01,8.982049972588034004e-02
2.966335208333332751e-01,6.198267874221354001e-02
2.280630555555555050e-01,4.518020627501370678e-02
1.683761111111111430e-01,3.432465437481372478e-02
1.241720833333333773e-01,2.692982186798325434e-02
9.267347222222221959e-02,2.167620916554761912e-02
7.028458333333331698e-02,1.781467283995000553e-02
5.420499999999999624e-02,1.489569687002179933e-02
4.248305555555554475e-02,1.263687889451653792e-02
3.379861111111110566e-02,1.085382146137100177e-02
2.726078472222221924e-02,9.422101498498626493e-03
2.226329166666666734e-02,8.255359796999281116e-03
1.838910416666666298e-02,7.292168743077647938e-03
1.534590277777778296e-02,6.487886193805349373e-03
1.313610000000000298e-02,5.870512098641693377e-03
9.737618055555554916e-03,5.843394531912083842e-03
1.141638194444444601e-02,6.530253469536459812e-03
1.349798611111110991e-02,7.345734656041925242e-03
1.610909027777777947e-02,8.324077354974604437e-03
1.942662500000000292e-02,9.511720716977598369e-03
2.370216666666666652e-02,1.097291747306355404e-02
2.930165277777778063e-02,1.279860956359041117e-02
3.676854166666667506e-02,1.512092625755140883e-02
4.693319444444444405e-02,1.813777638690837815e-02
6.109937500000000438e-02,2.215644406088113430e-02
8.139069444444441137e-02,2.767502746718588161e-02
1.114016666666666350e-01,3.554450222226765432e-02
1.575131249999999761e-01,4.731740515820784948e-02
2.317287500000000111e-01,6.607610920590582804e-02
3.583715972222222823e-01,9.867417179635676328e-02
5.921972222222222637e-01,1.630031419470155396e-01
1.080051388888888964e+00,3.189294615619800433e-01
2.391658333333333442e+00,8.825478588499573451e-01
1.046030347222222190e+01,8.283352224761889815e+00
1.289021388888889419e+02,2.053009259259259167e+01
1.143122805555555601e+02,2.053009259259259167e+01
1.039227736111111113e+02,8.283352224761889815e+00
9.300603472222222479e+01,8.825478588499573451e-01
9.279984027777778977e+00,3.189294615619801543e-01
2.658504166666666890e+00,1.630031419470155674e-01
1.202230555555555469e+00,9.867417179635679103e-02
6.470763888888887427e-01,6.607610920590582804e-02
3.849819444444443906e-01,4.731740515820784948e-02
2.456236111111111675e-01,3.554450222226766126e-02
1.652413888888888960e-01,2.767502746718587467e-02
1.159347222222222445e-01,2.215644406088113430e-02
8.417055555555555402e-02,1.813777638690838162e-02
6.286930555555556022e-02,1.512092625755140883e-02
4.809680555555554543e-02,1.279860956359040770e-02
3.755493055555556015e-02,1.097291747306355578e-02
2.984562499999999716e-02,9.511720716977600104e-03
2.408639583333333986e-02,8.324077354974602702e-03
1.970297916666666552e-02,7.345734656041925242e-03
1.631106250000000091e-02,6.530253469536460680e-03
1.387683333333333477e-02,5.905163408952344810e-03
9.919944444444443038e-03,5.843394531912085577e-03
1.164862499999999926e-02,6.530253469536458077e-03
1.379746527777777829e-02,7.345734656041923508e-03
1.650053472222222373e-02,8.324077354974602702e-03
1.994600694444444849e-02,9.511720716977596635e-03
2.440318055555555643e-02,1.097291747306355578e-02
3.026548611111112147e-02,1.279860956359041117e-02
3.812250000000000361e-02,1.512092625755140536e-02
4.888208333333333988e-02,1.813777638690837815e-02
6.398527777777776593e-02,2.215644406088113430e-02
8.580534722222221689e-02,2.767502746718587467e-02
1.184181944444444440e-01,3.554450222226765432e-02
1.691845833333333049e-01,4.731740515820784948e-02
2.522313194444443796e-01,6.607610920590584191e-02
3.968493055555555871e-01,9.867417179635676328e-02
6.704909722222220925e-01,1.630031419470155674e-01
1.255700000000000260e+00,3.189294615619799877e-01
2.821886111111110651e+00,8.825478588499573451e-01
1.037886805555555725e+01,8.283352224761884486e+00
1.037408194444444831e+02,2.053009259259258457e+01
9.389408124999998506e+01,2.053009259259258457e+01
1.268761645833333489e+02,8.283352224761882709e+00
1.156227430555555742e+02,8.825478588499571231e-01
9.087812500000001847e+00,3.189294615619800433e-01
2.251697916666666632e+00,1.630031419470155674e-01
1.035800694444444892e+00,9.867417179635676328e-02
5.724048611111112184e-01,6.607610920590584191e-02
3.480792361111111344e-01,4.731740515820784254e-02
2.258693055555555385e-01,3.554450222226766820e-02
1.539543055555555040e-01,2.767502746718587467e-02
1.091279861111110888e-01,2.215644406088113430e-02
7.987722222222221058e-02,1.813777638690837468e-02
6.005673611111111282e-02,1.512092625755140536e-02
4.619333333333332237e-02,1.279860956359040770e-02
3.623069444444444037e-02,1.097291747306355404e-02
2.890177777777777970e-02,9.511720716977594900e-03
2.339913194444443942e-02,8.324077354974600967e-03
1.919299999999999826e-02,7.345734656041921773e-03
1.592632638888888744e-02,6.530253469536458077e-03
1.357486666666666598e-02,5.905163408952345677e-03
9.491993055555555600e-03,5.809447807169406536e-03
1.109193055555555626e-02,6.487886193805351975e-03
1.306318749999999841e-02,7.292168743077648806e-03
1.551691666666666670e-02,8.255359796999281116e-03
1.860550694444444014e-02,9.422101498498629962e-03
2.254058333333333261e-02,1.085382146137100004e-02
2.762084722222222025e-02,1.263687889451653966e-02
3.427333333333333620e-02,1.489569687002180280e-02
4.311888888888888022e-02,1.781467283995000553e-02
5.507055555555555315e-02,2.167620916554761565e-02
7.148111111111113414e-02,2.692982186798325434e-02
9.435020833333333801e-02,3.432465437481371784e-02
1.265355555555555123e-01,4.518020627501369291e-02
1.716600694444443964e-01,6.198267874221352614e-02
2.322943055555554970e-01,8.982049972588032616e-02
3.005389444444444558e-01,1.402029159141506276e-01
3.185734444444444091e-01,2.421389430860312331e-01
6.563114583333340413e-02,4.709803701808055743e-01
-1.770071180555554680e-01,8.825478588499567900e-01
7.084439583333332457e+00,1.051305167128580687e+00
1.375010624999999997e+01,1.051305167128580687e+00
2.485615277777777621e+01,8.825478588499570121e-01
1.553620986111111080e+01,4.709803701808056298e-01
-1.557939166666666431e+00,2.421389430860312331e-01
-4.186331250000000503e-01,1.402029159141506831e-01
7.069620486111116708e-02,8.982049972588032616e-02
1.627078263888889487e-01,6.198267874221352614e-02
1.534961041666667025e-01,4.518020627501369291e-02
1.250672916666666912e-01,3.432465437481371784e-02
9.795784722222222740e-02,2.692982186798325434e-02
7.618694444444444602e-02,2.167620916554761912e-02
5.955166666666665554e-02,1.781467283995000553e-02
4.699986111111109643e-02,1.489569687002180280e-02
3.751277777777776989e-02,1.263687889451653966e-02
3.028620833333333859e-02,1.085382146137099657e-02
2.472484722222222445e-02,9.422101498498628228e-03
2.039749305555555239e-02,8.255359796999281116e-03
1.699244444444443849e-02,7.292168743077647938e-03
1.428427083333333285e-02,6.487886193805351975e-03
1.229794166666666605e-02,5.870512098641693377e-03
8.468333333333332921e-03,5.742724015803460369e-03
9.769361111111110607e-03,6.404779722891701561e-03
1.133187500000000340e-02,7.187346830417881000e-03
1.321752083333333286e-02,8.121273000743139958e-03
1.550239583333333331e-02,9.247835525132423046e-03
1.827764583333333498e-02,1.062322005694512142e-02
2.164695138888888745e-02,1.232537689223646427e-02
2.571343750000000192e-02,1.446478319470117374e-02
3.054199305555556007e-02,1.720180811402105200e-02
3.605990972222223451e-02,2.077558829775886032e-02
4.180719444444445931e-02,2.555362690659996813e-02
4.631426388888888052e-02,3.211991973144339568e-02
4.552126874999999628e-02,4.143669379037169531e-02
2.869021041666665675e-02,5.514828367222622540e-02
-3.234906944444444765e-02,7.614767144425872714e-02
-2.111880902777777957e-01,1.095132880739742853e-01
-6.908361111111110953e-01,1.631387590092724382e-01
-1.812909722222222353e+00,2.421389430860312331e-01
-3.361724305555557013e+00,3.189294615619801543e-01
-2.411795694444444749e+00,3.389379356537199350e-01
2.847728263888889444e+00,3.389379356537199350e-01
6.828847222222224289e+00,3.189294615619801543e-01
2.756951111111110020e+00,2.421389430860312331e-01
-1.546925694444444721e+00,1.631387590092724382e-01
-1.297704861111110830e+00,1.095132880739742853e-01
-5.888093750000000792e-01,7.614767144425871326e-02
-2.220534861111110869e-01,5.514828367222622540e-02
-6.430117708333331350e-02,4.143669379037169531e-02
-7.454685416666649708e-04,3.211991973144339568e-02
2.280407777777776826e-02,2.555362690659997160e-02
2.966948611111111522e-02,2.077558829775886032e-02
2.976805555555555455e-02,1.720180811402105200e-02
2.733068055555555598e-02,1.446478319470117721e-02
2.415588888888888647e-02,1.232537689223646427e-02
2.098659722222222246e-02,1.062322005694512142e-02
1.810389583333333469e-02,9.247835525132426515e-03
1.558820833333333586e-02,8.121273000743139958e-03
1.343586805555556027e-02,7.187346830417882734e-03
1.161115277777777927e-02,6.404779722891703296e-03
1.020772499999999736e-02,5.802414808105873546e-03
6.911416666666664668e-03,5.645463429497589274e-03
7.771618055555557653e-03,6.284036762502169700e-03
8.737486111111110801e-03,7.035644985288883220e-03
9.803944444444444989e-03,7.928115451992305898e-03
1.094628472222222183e-02,8.998196650284027986e-03
1.210100000000000064e-02,1.029512247137540255e-02
1.312914583333333468e-02,1.188589042501389179e-02
1.374611805555556003e-02,1.386321210923455172e-02
1.338393611111111416e-02,1.635768878376818794e-02
1.091710701388889058e-02,1.955673133278202150e-02
4.106523611111107842e-03,2.373424186494170474e-02
-1.155055555555555523e-02,2.929707588290688877e-02
-4.522323124999999555e-02,3.685562537468861644e-02
-1.157454166666666839e-01,4.732030689627642062e-02
-2.614859722222222516e-01,6.198824762361180435e-02
-5.563944444444444137e-01,8.242995727278494555e-02
-1.116409027777777840e+00,1.095132880739742853e-01
-1.990941666666666610e+00,1.402029159141506276e-01
-2.664945138888888732e+00,1.630031419470155674e-01
-1.686286458333333460e+00,1.680617076040057389e-01
1.147319166666666890e+00,1.680617076040057389e-01
2.864548611111112031e+00,1.630031419470155674e-01
1.570992152777778150e+00,1.402029159141506276e-01
-3.410178819444443787e-01,1.095132880739742853e-01
-8.644520833333332321e-01,8.242995727278494555e-02
-6.517666666666666053e-01,6.198824762361179047e-02
-3.799191666666666967e-01,4.732030689627642062e-02
-2.001166666666666649e-01,3.685562537468861644e-02
-9.854763888888888601e-02,2.929707588290689571e-02
-4.421747847222221028e-02,2.373424186494170474e-02
-1.586672986111110906e-02,1.955673133278201803e-02
-1.400530555555555643e-03,1.635768878376818794e-02
5.697907569444443307e-03,1.386321210923455172e-02
8.895167916666665148e-03,1.188589042501389179e-02
1.003900694444444415e-02,1.029512247137540255e-02
1.012099305555555495e-02,8.998196650284027986e-03
9.676020833333333349e-03,7.928115451992305898e-03
8.993055555555556219e-03,7.035644985288883220e-03
8.227027777777779285e-03,6.284036762502170567e-03
7.533991666666666615e-03,5.703179215630719938e-03
4.923145833333332326e-03,5.520794153642425046e-03
5.243569444444444796e-03,6.129954068912053106e-03
5.489256944444444175e-03,6.843064610021024410e-03
5.583527777777776667e-03,7.684425150048356488e-03
5.397031944444444576e-03,8.685581139210146392e-03
4.711926180555555711e-03,9.887936861472636230e-03
3.159571180555554790e-03,1.134644733114296630e-02
1.110927083333334073e-04,1.313485934354888598e-02
-5.517546111111111540e-03,1.535314286204669983e-02
-1.561599784722222592e-02,1.813789765105971660e-02
-3.351218749999999857e-02,2.167641584832116081e-02
-6.510870833333333441e-02,2.622403900679860442e-02
-1.208494444444444677e-01,3.212050828812858944e-02
-2.188022916666666484e-01,3.978911018341722838e-02
-3.881286111111110215e-01,4.967158926961581095e-02
-6.673444444444445178e-01,6.198824762361180435e-02
-1.075925694444444858e+00,7.614767144425871326e-02
-1.511165972222221932e+00,8.982049972588032616e-02
-1.581833333333333647e+00,9.867417179635676328e-02
-7.746253680555554855e-01,1.005013306498128700e-01
6.547414375000000231e-01,1.005013306498128700e-01
1.477276388888889347e+00,9.867417179635676328e-02
1.050800694444444572e+00,8.982049972588032616e-02
1.402301597222222473e-01,7.614767144425872714e-02
-3.803597222222223628e-01,6.198824762361181129e-02
-4.569194444444444336e-01,4.967158926961581789e-02
-3.559347222222221108e-01,3.978911018341722144e-02
-2.371225000000000693e-01,3.212050828812858250e-02
-1.469460416666666658e-01,2.622403900679860095e-02
-8.734604166666665170e-02,2.167641584832116428e-02
-5.011343055555555343e-02,1.813789765105971660e-02
-2.742489583333333758e-02,1.535314286204670156e-02
-1.377149583333333628e-02,1.313485934354888598e-02
-5.633848125000001997e-03,1.134644733114296804e-02
-8.469750694444446891e-04,9.887936861472636230e-03
1.904652361111111450e-03,8.685581139210148127e-03
3.419156944444446278e-03,7.684425150048357356e-03
4.182621527777779027e-03,6.843064610021024410e-03
4.492590972222220563e-03,6.129954068912053106e-03
4.539816666666665786e-03,5.576025435549442077e-03
2.631895138888889086e-03,5.372492529993202516e-03
2.364223611111110866e-03,5.947660379991571641e-03
1.840133333333333681e-03,6.616674061173373131e-03
9.183150694444448293e-04,7.400099249344371799e-03
-6.200231944444443066e-04,8.324086024976922946e-03
-3.116276518750000276e-03,9.422114381120465579e-03
-7.107883333333332894e-03,1.073730222496017093e-02
-1.344831944444444503e-02,1.232540647144782404e-02
-2.350292361111111505e-02,1.425858713688126118e-02
-3.946652083333333089e-02,1.662977461072073088e-02
-6.486243055555555859e-02,1.955683731683026394e-02
-1.052800694444444435e-01,2.318416370906262181e-02
-1.692929166666666818e-01,2.767572723796629663e-02
-2.690414583333333165e-01,3.318665155490210100e-02
-4.185375000000000623e-01,3.978911018341720757e-02
-6.243423611111111882e-01,4.732030689627642062e-02
-8.586576388888887967e-01,5.514828367222622540e-02
-1.012179166666666630e+00,6.198267874221354001e-02
-8.815437500000001814e-01,6.607610920590584191e-02
-3.309725277777777475e-01,6.688928342163953655e-02
4.165380972222220701e-01,6.688928342163953655e-02
8.484555555555560735e-01,6.607610920590582804e-02
7.115388888888887209e-01,6.198267874221354695e-02
2.671206180555555365e-01,5.514828367222622540e-02
-9.916962152777782091e-02,4.732030689627639980e-02
-2.535546527777778336e-01,3.978911018341721451e-02
-2.609850000000000780e-01,3.318665155490210100e-02
-2.107765972222222228e-01,2.767572723796629663e-02
-1.527193750000000183e-01,2.318416370906262181e-02
-1.046053472222222142e-01,1.955683731683026741e-02
-6.934465277777779324e-02,1.662977461072073435e-02
-4.492090277777777141e-02,1.425858713688126118e-02
-2.846499305555555068e-02,1.232540647144782578e-02
-1.753061805555555450e-02,1.073730222496017093e-02
-1.031954166666667130e-02,9.422114381120465579e-03
-5.589238888888888555e-03,8.324086024976922946e-03
-2.504932638888888920e-03,7.400099249344370932e-03
-5.122955555555555119e-04,6.616674061173373131e-03
7.554754166666663657e-04,5.947660379991573376e-03
1.485375174999999884e-03,5.424837368554306927e-03
1.775340833333332333e-04,5.204719117802711174e-03
-6.758049999999999171e-04,5.742726340660319478e-03
-1.947933333333333808e-03,6.364023035316476208e-03
-3.828531250000000771e-03,7.085500225181045469e-03
-6.597661805555556612e-03,7.928121859570910757e-03
-1.067136111111111237e-02,8.917961065506263899e-03
-1.667117361111111057e-02,1.008743548011304010e-02
-2.552809722222222633e-02,1.147668384193126397e-02
-3.863590972222221559e-02,1.313488595558935657e-02
-5.806506944444445040e-02,1.512102891167485877e-02
-8.683291666666663466e-02,1.750302357394714278e-02
-1.291563194444444174e-01,2.035296291287846254e-02
-1.904324305555555319e-01,2.373447405543024219e-02
-2.762516666666666176e-01,2.767572723796630704e-02
-3.889027777777778194e-01,3.212050828812858250e-02
-5.189201388888889932e-01,3.685562537468860256e-02
-6.305930555555556705e-01,4.143669379037168837e-02
-6.505798611111112129e-01,4.518020627501369291e-02
-4.908225694444444120e-01,4.731740515820785642e-02
-1.345685208333333438e-01,4.773257013925551878e-02
2.791711111111112031e-01,4.773257013925551878e-02
5.236145833333332167e-01,4.731740515820785642e-02
4.873756944444444517e-01,4.518020627501368597e-02
2.652887500000000176e-01,4.143669379037168837e-02
3.199764027777776687e-02,3.685562537468860950e-02
-1.123079236111111517e-01,3.212050828812858250e-02
-1.642511111111110977e-01,2.767572723796629663e-02
-1.602366666666666661e-01,2.373447405543023525e-02
-1.333536111111111033e-01,2.035296291287845907e-02
-1.023515972222222015e-01,1.750302357394714278e-02
-7.505534722222223509e-02,1.512102891167485877e-02
-5.353770833333335033e-02,1.313488595558935136e-02
-3.748499999999998361e-02,1.147668384193126744e-02
-2.585647222222222166e-02,1.008743548011304010e-02
-1.756688888888889230e-02,8.917961065506263899e-03
-1.170960416666666504e-02,7.928121859570910757e-03
-7.591819444444444440e-03,7.085500225181047204e-03
-4.706926388888889139e-03,6.364023035316471871e-03
-2.692670833333333201e-03,5.742726340660321213e-03
-1.402568491666666885e-03,5.253889180085340171e-03
-2.302979861111110940e-03,5.021761528701534395e-03
-3.695311111111111366e-03,5.520795973730204323e-03
-5.634402777777777239e-03,6.092609289931723293e-03
-8.337319444444444075e-03,6.750677818706857583e-03
-1.211204861111110989e-02,7.511271438565258682e-03
-1.739627083333333823e-02,8.393963803297838783e-03
-2.481173611111110733e-02,9.422122754918153820e-03
-3.523659722222222124e-02,1.062324938479967083e-02
-4.989659722222220678e-02,1.202890165132494520e-02
-7.045930555555554586e-02,1.367370748222369002e-02
-9.908812499999999912e-02,1.559259778864196568e-02
-1.383361805555554935e-01,1.781485242653911213e-02
-1.906192361111111178e-01,2.035296291287845907e-02
-2.567706944444443917e-01,2.318416370906262181e-02
-3.329708333333333270e-01,2.622403900679860095e-02
-4.057326388888888857e-01,2.929707588290688877e-02
-4.467979166666666835e-01,3.211991973144339568e-02
-4.151763888888888587e-01,3.432465437481373172e-02
-2.777836111111110506e-01,3.554450222226766126e-02
-4.781454861111110455e-02,3.577812191958752025e-02
1.942655555555555524e-01,3.577812191958752025e-02
3.413324305555555105e-01,3.554450222226766126e-02
3.400159722222221292e-01,3.432465437481373172e-02
2.264783333333333371e-01,3.211991973144339568e-02
8.254830555555556226e-02,2.929707588290688877e-02
-2.930600694444444876e-02,2.622403900679860095e-02
-9.003458333333334840e-02,2.318416370906262181e-02
-1.093137500000000012e-01,2.035296291287845907e-02
-1.043798611111111246e-01,1.781485242653911213e-02
-8.898250000000003379e-02,1.559259778864196394e-02
-7.120895833333334979e-02,1.367370748222369002e-02
-5.486027777777777864e-02,1.202890165132494867e-02
-4.125895833333333151e-02,1.062324938479966910e-02
-3.052999999999998770e-02,9.422122754918152085e-03
-2.231793749999999230e-02,8.393963803297838783e-03
-1.614252083333332990e-02,7.511271438565258682e-03
-1.154669444444444797e-02,6.750677818706856716e-03
-8.147229166666665467e-03,6.092609289931725028e-03
-5.641958333333333027e-03,5.520795973730204323e-03
-3.950720833333334209e-03,5.067579502705703461e-03
-4.687576388888887828e-03,4.827809029248267617e-03
-6.538826388888888293e-03,5.287276627517199269e-03
-9.022277777777778368e-03,5.809452117488900225e-03
-1.236106944444444536e-02,6.404785458318271001e-03
-1.685976388888888941e-02,7.085503325932687897e-03
-2.293175694444444385e-02,7.865765416299620033e-03
-3.113388888888889497e-02,8.761694058258452308e-03
-4.220340277777778759e-02,9.791140791062793655e-03
-5.708854166666665897e-02,1.097296081854091943e-02
-7.694576388888887952e-02,1.232543112132720824e-02
-1.030526388888888673e-01,1.386327546739170996e-02
-1.365247916666666728e-01,1.559259778864196394e-02
-1.776680555555556207e-01,1.750302357394713931e-02
-2.247385416666666524e-01,1.955683731683026394e-02
-2.719940972222221753e-01,2.167641584832116081e-02
