lat,lon,mag,depth
2.349900000000000233e+01,1.204410000000000025e+02,3.040000000000000036e+00,1.350000000000000000e+01
2.403999999999999915e+01,1.206400000000000006e+02,3.540000000000000036e+00,1.330000000000000071e+01
2.403999999999999915e+01,1.206500000000000057e+02,3.399999999999999911e+00,1.109999999999999964e+01
2.398999999999999844e+01,1.217500000000000000e+02,3.069999999999999840e+00,4.079999999999999716e+01
2.396000000000000085e+01,1.212999999999999972e+02,3.379999999999999893e+00,6.900000000000000355e+00
2.353300000000000125e+01,1.204410000000000025e+02,3.220000000000000195e+00,1.219999999999999929e+01
2.317999999999999972e+01,1.215400000000000063e+02,3.279999999999999805e+00,9.199999999999999289e+00
2.317000000000000171e+01,1.215300000000000011e+02,3.149999999999999911e+00,1.080000000000000071e+01
2.351800000000000068e+01,1.207670000000000101e+02,3.209999999999999964e+00,1.650000000000000000e+01
2.403000000000000114e+01,1.206400000000000006e+02,3.359999999999999876e+00,1.040000000000000036e+01
2.401699999999999946e+01,1.206239999999999952e+02,4.700000000000000178e+00,1.519999999999999929e+01
2.402100000000000080e+01,1.206310000000000002e+02,4.559999999999999609e+00,1.250000000000000000e+01
2.402100000000000080e+01,1.206289999999999907e+02,3.430000000000000160e+00,1.309999999999999964e+01
2.403199999999999648e+01,1.206210000000000093e+02,3.399999999999999911e+00,1.130000000000000071e+01
2.403400000000000247e+01,1.206670000000000016e+02,4.059999999999999609e+00,1.350000000000000000e+01
2.400000000000000000e+01,1.206400000000000006e+02,3.080000000000000071e+00,1.409999999999999964e+01
2.358999999999999986e+01,1.206200000000000045e+02,3.149999999999999911e+00,1.200000000000000000e+01
2.401999999999999957e+01,1.205900000000000034e+02,3.359999999999999876e+00,1.419999999999999929e+01
2.400800000000000267e+01,1.206539999999999964e+02,3.279999999999999805e+00,1.209999999999999964e+01
2.403000000000000114e+01,1.206299999999999955e+02,3.009999999999999787e+00,1.140000000000000036e+01
2.398800000000000310e+01,1.206479999999999961e+02,3.100000000000000089e+00,1.240000000000000036e+01
2.399599999999999866e+01,1.206620000000000061e+02,3.600000000000000089e+00,1.169999999999999929e+01
2.400000000000000000e+01,1.206410000000000053e+02,3.100000000000000089e+00,1.250000000000000000e+01
2.403000000000000114e+01,1.206229999999999905e+02,3.600000000000000089e+00,1.300000000000000000e+01
2.402300000000000324e+01,1.206460000000000008e+02,3.520000000000000018e+00,1.359999999999999964e+01
2.400499999999999901e+01,1.206479999999999961e+02,3.589999999999999858e+00,1.340000000000000036e+01
2.402300000000000324e+01,1.206410000000000053e+02,3.660000000000000142e+00,1.319999999999999929e+01
2.402499999999999858e+01,1.206429999999999865e+02,3.509999999999999787e+00,1.290000000000000036e+01
2.400000000000000000e+01,1.206529999999999916e+02,3.399999999999999911e+00,1.340000000000000036e+01
2.403000000000000114e+01,1.206400000000000006e+02,3.500000000000000000e+00,1.080000000000000071e+01
2.401999999999999957e+01,1.206500000000000057e+02,3.220000000000000195e+00,1.100000000000000000e+01
2.401999999999999957e+01,1.206500000000000057e+02,3.089999999999999858e+00,1.100000000000000000e+01
2.403000000000000114e+01,1.206500000000000057e+02,3.250000000000000000e+00,1.190000000000000036e+01
2.401800000000000068e+01,1.206170000000000044e+02,3.500000000000000000e+00,1.330000000000000071e+01
2.399900000000000233e+01,1.206389999999999958e+02,3.379999999999999893e+00,1.369999999999999929e+01
2.350800000000000267e+01,1.204889999999999901e+02,3.629999999999999893e+00,7.299999999999999822e+00
2.400000000000000000e+01,1.206500000000000057e+02,3.390000000000000124e+00,1.119999999999999929e+01
2.401000000000000156e+01,1.210300000000000011e+02,3.140000000000000124e+00,5.299999999999999822e+00
2.401999999999999957e+01,1.206200000000000045e+02,3.080000000000000071e+00,1.019999999999999929e+01
2.403000000000000114e+01,1.206200000000000045e+02,3.020000000000000018e+00,1.030000000000000071e+01
2.407999999999999829e+01,1.213199999999999932e+02,3.140000000000000124e+00,1.559999999999999964e+01
2.353699999999999903e+01,1.204320000000000022e+02,3.379999999999999893e+00,1.050000000000000000e+01
2.401999999999999957e+01,1.206599999999999966e+02,3.020000000000000018e+00,1.140000000000000036e+01
2.399900000000000233e+01,1.206370000000000005e+02,3.609999999999999876e+00,1.350000000000000000e+01
2.401999999999999957e+01,1.206500000000000057e+02,3.009999999999999787e+00,1.400000000000000000e+01
2.405999999999999872e+01,1.206299999999999955e+02,3.089999999999999858e+00,1.230000000000000071e+01
2.409499999999999886e+01,1.207029999999999887e+02,3.000000000000000000e+00,2.139999999999999858e+01
2.405499999999999972e+01,1.206279999999999859e+02,3.649999999999999911e+00,1.219999999999999929e+01
2.417999999999999972e+01,1.209200000000000017e+02,3.669999999999999929e+00,9.500000000000000000e+00
2.412999999999999901e+01,1.210199999999999960e+02,3.589999999999999858e+00,2.200000000000000178e+00
2.346400000000000219e+01,1.204620000000000033e+02,3.049999999999999822e+00,1.159999999999999964e+01
2.348000000000000043e+01,1.216299999999999955e+02,3.109999999999999876e+00,2.819999999999999929e+01
2.410999999999999943e+01,1.213299999999999983e+02,3.669999999999999929e+00,1.800000000000000044e+00
2.403900000000000148e+01,1.206449999999999960e+02,3.120000000000000107e+00,1.230000000000000071e+01
2.400900000000000034e+01,1.206500000000000057e+02,3.129999999999999893e+00,1.219999999999999929e+01
2.388400000000000034e+01,1.210479999999999876e+02,3.750000000000000000e+00,1.250000000000000000e+01
2.403099999999999881e+01,1.206679999999999922e+02,3.490000000000000213e+00,1.059999999999999964e+01
2.401999999999999957e+01,1.206500000000000057e+02,3.359999999999999876e+00,1.350000000000000000e+01
2.403699999999999903e+01,1.206270000000000095e+02,3.569999999999999840e+00,1.309999999999999964e+01
2.403699999999999903e+01,1.206379999999999910e+02,3.799999999999999822e+00,1.140000000000000036e+01
2.401999999999999957e+01,1.206500000000000057e+02,3.270000000000000018e+00,1.040000000000000036e+01
2.402599999999999980e+01,1.206360000000000099e+02,3.870000000000000107e+00,1.230000000000000071e+01
2.405000000000000071e+01,1.213299999999999983e+02,3.439999999999999947e+00,6.500000000000000000e+00
2.401000000000000156e+01,1.206500000000000057e+02,3.160000000000000142e+00,9.800000000000000711e+00
2.404500000000000171e+01,1.206260000000000048e+02,3.500000000000000000e+00,1.350000000000000000e+01
2.404699999999999704e+01,1.206270000000000095e+02,4.049999999999999822e+00,1.209999999999999964e+01
2.353699999999999903e+01,1.204470000000000027e+02,3.600000000000000089e+00,1.080000000000000071e+01
2.360999999999999943e+01,1.209800000000000040e+02,1.729999999999999982e+00,7.400000000000000355e+00
2.394500000000000028e+01,1.213810000000000002e+02,4.009999999999999787e+00,3.299999999999999822e+00
2.401800000000000068e+01,1.206370000000000005e+02,3.069999999999999840e+00,1.340000000000000036e+01
2.400400000000000134e+01,1.206350000000000051e+02,3.040000000000000036e+00,1.430000000000000071e+01
2.403999999999999915e+01,1.206400000000000006e+02,3.220000000000000195e+00,1.230000000000000071e+01
2.402800000000000225e+01,1.206299999999999955e+02,4.200000000000000178e+00,2.019999999999999929e+01
2.403999999999999915e+01,1.206400000000000006e+02,3.060000000000000053e+00,8.900000000000000355e+00
2.403000000000000114e+01,1.206400000000000006e+02,3.020000000000000018e+00,1.090000000000000036e+01
2.404899999999999949e+01,1.206299999999999955e+02,3.939999999999999947e+00,1.350000000000000000e+01
2.402899999999999991e+01,1.206329999999999956e+02,3.520000000000000018e+00,1.230000000000000071e+01
2.403999999999999915e+01,1.206400000000000006e+02,3.430000000000000160e+00,8.199999999999999289e+00
2.426999999999999957e+01,1.212399999999999949e+02,3.700000000000000178e+00,3.200000000000000000e+01
2.412000000000000099e+01,1.213700000000000045e+02,3.149999999999999911e+00,1.059999999999999964e+01
2.421999999999999886e+01,1.214699999999999989e+02,3.080000000000000071e+00,1.069999999999999929e+01
2.405999999999999872e+01,1.206400000000000006e+02,3.149999999999999911e+00,1.369999999999999929e+01
2.404500000000000171e+01,1.206220000000000141e+02,3.509999999999999787e+00,1.319999999999999929e+01
2.363599999999999923e+01,1.206970000000000027e+02,3.509999999999999787e+00,4.799999999999999822e+00
2.403999999999999915e+01,1.206500000000000057e+02,3.319999999999999840e+00,1.219999999999999929e+01
2.403000000000000114e+01,1.206500000000000057e+02,3.660000000000000142e+00,1.009999999999999964e+01
2.278000000000000114e+01,1.208700000000000045e+02,3.410000000000000142e+00,5.500000000000000000e+00
2.390099999999999980e+01,1.215540000000000020e+02,3.299999999999999822e+00,1.340000000000000036e+01
2.419999999999999929e+01,1.210000000000000000e+02,3.669999999999999929e+00,5.599999999999999645e+00
2.411400000000000077e+01,1.208900000000000006e+02,4.000000000000000000e+00,1.130000000000000071e+01
2.399500000000000099e+01,1.206920000000000073e+02,3.729999999999999982e+00,1.269999999999999929e+01
2.341000000000000014e+01,1.209200000000000017e+02,3.129999999999999893e+00,3.399999999999999911e+00
2.404100000000000037e+01,1.206210000000000093e+02,3.700000000000000178e+00,1.350000000000000000e+01
2.491000000000000014e+01,1.217300000000000040e+02,3.100000000000000089e+00,9.600000000000000000e+01
2.439000000000000057e+01,1.210199999999999960e+02,3.270000000000000018e+00,4.200000000000000178e+00
2.408999999999999986e+01,1.217099999999999937e+02,3.120000000000000107e+00,3.189999999999999858e+01
2.368599999999999994e+01,1.209429999999999978e+02,3.500000000000000000e+00,1.150000000000000000e+01
2.367399999999999949e+01,1.209599999999999937e+02,3.810000000000000053e+00,1.150000000000000000e+01
2.350699999999999790e+01,1.204689999999999941e+02,3.700000000000000178e+00,7.700000000000000178e+00
2.351500000000000057e+01,1.204410000000000025e+02,3.649999999999999911e+00,1.109999999999999964e+01
2.399399999999999977e+01,1.206720000000000113e+02,3.209999999999999964e+00,1.309999999999999964e+01
2.337000000000000099e+01,1.209200000000000017e+02,3.560000000000000053e+00,3.899999999999999911e+00
2.303999999999999915e+01,1.215199999999999960e+02,3.600000000000000089e+00,1.300000000000000000e+01
2.426000000000000156e+01,1.211700000000000017e+02,3.220000000000000195e+00,1.159999999999999964e+01
2.359699999999999775e+01,1.208389999999999986e+02,3.370000000000000107e+00,6.700000000000000178e+00
2.396999999999999886e+01,1.209099999999999966e+02,3.430000000000000160e+00,8.699999999999999289e+00
2.439000000000000057e+01,1.210300000000000011e+02,3.089999999999999858e+00,4.799999999999999822e+00
2.439000000000000057e+01,1.209800000000000040e+02,3.009999999999999787e+00,5.799999999999999822e+00
2.419000000000000128e+01,1.209899999999999949e+02,3.020000000000000018e+00,9.900000000000000355e+00
2.419000000000000128e+01,1.209800000000000040e+02,3.169999999999999929e+00,1.080000000000000071e+01
2.382999999999999829e+01,1.210600000000000023e+02,3.060000000000000053e+00,2.419999999999999929e+01
2.421999999999999886e+01,1.213799999999999955e+02,3.020000000000000018e+00,7.799999999999999822e+00
2.419000000000000128e+01,1.209899999999999949e+02,3.319999999999999840e+00,1.109999999999999964e+01
2.376000000000000156e+01,1.213199999999999932e+02,3.240000000000000213e+00,9.900000000000000355e+00
2.371999999999999886e+01,1.210499999999999972e+02,3.759999999999999787e+00,2.200000000000000178e+00
2.367000000000000171e+01,1.210400000000000063e+02,3.029999999999999805e+00,3.200000000000000178e+00
2.410999999999999943e+01,1.209800000000000040e+02,3.500000000000000000e+00,1.200000000000000000e+01
2.399900000000000233e+01,1.217699999999999960e+02,3.680000000000000160e+00,8.800000000000000711e+00
2.405999999999999872e+01,1.215799999999999983e+02,3.089999999999999858e+00,1.090000000000000036e+01
2.433800000000000097e+01,1.208310000000000031e+02,3.390000000000000124e+00,5.599999999999999645e+00
2.393800000000000239e+01,1.210070000000000050e+02,3.629999999999999893e+00,9.000000000000000000e+00
2.357000000000000028e+01,1.208900000000000006e+02,3.140000000000000124e+00,7.599999999999999645e+00
2.407999999999999829e+01,1.213199999999999932e+02,3.049999999999999822e+00,1.580000000000000071e+01
2.421000000000000085e+01,1.209099999999999966e+02,3.169999999999999929e+00,1.080000000000000071e+01
2.362000000000000099e+01,1.212600000000000051e+02,3.470000000000000195e+00,4.500000000000000000e+00
2.331800000000000139e+01,1.205929999999999893e+02,3.589999999999999858e+00,1.030000000000000071e+01
2.401599999999999824e+01,1.206370000000000005e+02,3.379999999999999893e+00,1.319999999999999929e+01
2.441600000000000037e+01,1.209710000000000036e+02,3.479999999999999982e+00,1.699999999999999956e+00
2.408999999999999986e+01,1.214599999999999937e+02,3.049999999999999822e+00,1.009999999999999964e+01
2.360999999999999943e+01,1.212699999999999960e+02,3.069999999999999840e+00,4.099999999999999645e+00
2.437999999999999901e+01,1.210499999999999972e+02,3.270000000000000018e+00,5.299999999999999822e+00
2.376500000000000057e+01,1.213850000000000051e+02,3.899999999999999911e+00,1.699999999999999956e+00
2.376999999999999957e+01,1.213599999999999994e+02,3.020000000000000018e+00,1.169999999999999929e+01
2.403000000000000114e+01,1.206500000000000057e+02,3.029999999999999805e+00,1.150000000000000000e+01
2.465500000000000114e+01,1.209899999999999949e+02,3.700000000000000178e+00,1.000000000000000000e+01
2.461300000000000310e+01,1.210370000000000061e+02,3.439999999999999947e+00,3.700000000000000178e+00
2.461699999999999733e+01,1.210429999999999922e+02,3.009999999999999787e+00,3.799999999999999822e+00
2.394999999999999929e+01,1.206410000000000053e+02,3.930000000000000160e+00,1.150000000000000000e+01
2.376999999999999957e+01,1.213100000000000023e+02,3.100000000000000089e+00,9.000000000000000000e+00
2.442999999999999972e+01,1.209699999999999989e+02,3.089999999999999858e+00,4.700000000000000178e+00
2.312000000000000099e+01,1.208439999999999941e+02,3.709999999999999964e+00,3.500000000000000000e+00
2.369900000000000162e+01,1.204539999999999935e+02,3.209999999999999964e+00,1.050000000000000000e+01
2.352199999999999847e+01,1.204929999999999950e+02,3.700000000000000178e+00,8.000000000000000000e+00
2.330999999999999872e+01,1.209300000000000068e+02,3.580000000000000071e+00,2.600000000000000089e+00
2.330999999999999872e+01,1.209300000000000068e+02,3.419999999999999929e+00,7.900000000000000355e+00
2.330000000000000071e+01,1.209170000000000016e+02,4.400000000000000355e+00,8.900000000000000355e+00
2.332999999999999829e+01,1.209320000000000022e+02,4.200000000000000178e+00,3.899999999999999911e+00
2.333999999999999986e+01,1.209300000000000068e+02,1.969999999999999973e+00,1.209999999999999964e+01
2.454500000000000171e+01,1.209489999999999981e+02,3.500000000000000000e+00,1.159999999999999964e+01
2.332000000000000028e+01,1.209200000000000017e+02,3.560000000000000053e+00,4.700000000000000178e+00
2.398999999999999844e+01,1.211200000000000045e+02,3.319999999999999840e+00,9.500000000000000000e+00
2.421000000000000085e+01,1.213799999999999955e+02,3.430000000000000160e+00,1.269999999999999929e+01
2.423999999999999844e+01,1.210699999999999932e+02,3.080000000000000071e+00,6.299999999999999822e+00
2.439000000000000057e+01,1.209599999999999937e+02,3.459999999999999964e+00,4.700000000000000178e+00
2.366000000000000014e+01,1.207500000000000000e+02,3.009999999999999787e+00,1.290000000000000036e+01
2.367399999999999949e+01,1.207150000000000034e+02,3.899999999999999911e+00,1.960000000000000142e+01
2.366000000000000014e+01,1.207429999999999950e+02,3.129999999999999893e+00,1.150000000000000000e+01
2.438699999999999690e+01,1.218400000000000034e+02,3.120000000000000107e+00,1.080000000000000071e+01
2.426999999999999957e+01,1.210300000000000011e+02,3.250000000000000000e+00,5.599999999999999645e+00
2.410000000000000142e+01,1.213100000000000023e+02,3.220000000000000195e+00,1.090000000000000036e+01
2.395300000000000296e+01,1.206490000000000009e+02,3.160000000000000142e+00,1.219999999999999929e+01
2.426000000000000156e+01,1.210100000000000051e+02,3.140000000000000124e+00,8.099999999999999645e+00
2.333900000000000219e+01,1.209379999999999882e+02,3.930000000000000160e+00,3.700000000000000178e+00
2.432999999999999829e+01,1.214599999999999937e+02,3.180000000000000160e+00,9.400000000000000355e+00
2.428000000000000114e+01,1.207500000000000000e+02,3.080000000000000071e+00,1.230000000000000071e+01
2.382999999999999829e+01,1.210400000000000063e+02,3.109999999999999876e+00,2.569999999999999929e+01
2.410999999999999943e+01,1.213499999999999943e+02,3.009999999999999787e+00,1.069999999999999929e+01
2.351599999999999824e+01,1.204389999999999930e+02,4.200000000000000178e+00,1.040000000000000036e+01
2.353000000000000114e+01,1.210000000000000000e+02,3.080000000000000071e+00,6.900000000000000355e+00
2.350900000000000034e+01,1.204429999999999978e+02,3.060000000000000053e+00,1.050000000000000000e+01
2.412000000000000099e+01,1.213599999999999994e+02,3.299999999999999822e+00,9.800000000000000711e+00
2.367999999999999972e+01,1.210600000000000023e+02,3.589999999999999858e+00,8.599999999999999645e+00
2.414000000000000057e+01,1.213599999999999994e+02,3.180000000000000160e+00,1.519999999999999929e+01
2.326000000000000156e+01,1.216299999999999955e+02,3.200000000000000178e+00,3.139999999999999858e+01
2.407699999999999818e+01,1.215460000000000065e+02,3.430000000000000160e+00,1.769999999999999929e+01
2.328999999999999915e+01,1.199200000000000017e+02,3.009999999999999787e+00,2.680000000000000071e+01
2.417999999999999972e+01,1.214000000000000057e+02,3.350000000000000089e+00,1.059999999999999964e+01
2.421000000000000085e+01,1.214000000000000057e+02,3.020000000000000018e+00,1.150000000000000000e+01
2.425600000000000023e+01,1.218539999999999992e+02,3.890000000000000124e+00,1.280000000000000071e+01
2.423699999999999832e+01,1.217939999999999969e+02,3.049999999999999822e+00,4.500000000000000000e+00
2.328999999999999915e+01,1.199099999999999966e+02,3.350000000000000089e+00,1.380000000000000071e+01
2.441000000000000014e+01,1.210699999999999932e+02,3.209999999999999964e+00,3.299999999999999822e+00
2.441400000000000148e+01,1.219800000000000040e+02,3.140000000000000124e+00,5.400000000000000355e+00
2.352599999999999980e+01,1.204309999999999974e+02,3.339999999999999858e+00,1.169999999999999929e+01
2.335999999999999943e+01,1.209300000000000068e+02,3.100000000000000089e+00,4.099999999999999645e+00
2.389800000000000324e+01,1.210900000000000034e+02,3.299999999999999822e+00,1.319999999999999929e+01
2.351199999999999690e+01,1.204420000000000073e+02,3.870000000000000107e+00,1.209999999999999964e+01
2.396000000000000085e+01,1.206599999999999966e+02,3.160000000000000142e+00,1.009999999999999964e+01
2.351999999999999957e+01,1.204670000000000130e+02,3.169999999999999929e+00,1.180000000000000071e+01
2.426999999999999957e+01,1.210999999999999943e+02,3.089999999999999858e+00,1.009999999999999964e+01
2.414999999999999858e+01,1.212699999999999960e+02,3.259999999999999787e+00,1.839999999999999858e+01
2.414999999999999858e+01,1.212600000000000051e+02,3.250000000000000000e+00,1.140000000000000036e+01
2.478000000000000114e+01,1.217300000000000040e+02,4.089999999999999858e+00,7.659999999999999432e+01
2.298000000000000043e+01,1.213199999999999932e+02,3.029999999999999805e+00,1.869999999999999929e+01
2.399500000000000099e+01,1.206460000000000008e+02,3.540000000000000036e+00,1.140000000000000036e+01
2.352400000000000091e+01,1.204449999999999932e+02,3.229999999999999982e+00,1.130000000000000071e+01
2.416000000000000014e+01,1.213599999999999994e+02,3.270000000000000018e+00,4.200000000000000178e+00
2.346400000000000219e+01,1.208760000000000048e+02,3.359999999999999876e+00,8.400000000000000355e+00
2.383999999999999986e+01,1.213400000000000034e+02,3.209999999999999964e+00,9.900000000000000355e+00
2.437999999999999901e+01,1.210300000000000011e+02,3.540000000000000036e+00,4.200000000000000178e+00
2.382999999999999829e+01,1.213599999999999994e+02,3.200000000000000178e+00,1.209999999999999964e+01
2.391000000000000014e+01,1.209800000000000040e+02,3.200000000000000178e+00,8.500000000000000000e+00
2.400000000000000000e+01,1.206599999999999966e+02,3.140000000000000124e+00,8.000000000000000000e+00
2.421999999999999886e+01,1.211299999999999955e+02,3.359999999999999876e+00,8.000000000000000000e+00
2.430999999999999872e+01,1.209599999999999937e+02,3.459999999999999964e+00,3.700000000000000178e+00
2.339000000000000057e+01,1.207199999999999989e+02,3.350000000000000089e+00,4.099999999999999645e+00
2.356199999999999761e+01,1.206760000000000019e+02,3.479999999999999982e+00,1.100000000000000000e+01
2.403999999999999915e+01,1.210300000000000011e+02,3.669999999999999929e+00,5.099999999999999645e+00
2.387699999999999889e+01,1.209170000000000016e+02,3.509999999999999787e+00,1.069999999999999929e+01
2.421999999999999886e+01,1.209599999999999937e+02,3.229999999999999982e+00,9.400000000000000355e+00
2.362300000000000111e+01,1.205709999999999980e+02,3.089999999999999858e+00,1.169999999999999929e+01
2.352400000000000091e+01,1.204449999999999932e+02,3.299999999999999822e+00,1.109999999999999964e+01
2.469000000000000128e+01,1.208900000000000006e+02,3.649999999999999911e+00,1.240000000000000036e+01
2.423999999999999844e+01,1.208900000000000006e+02,3.089999999999999858e+00,1.230000000000000071e+01
2.398999999999999844e+01,1.210400000000000063e+02,3.029999999999999805e+00,1.019999999999999929e+01
2.298999999999999844e+01,1.207000000000000028e+02,3.140000000000000124e+00,7.500000000000000000e+00
2.467999999999999972e+01,1.208900000000000006e+02,3.870000000000000107e+00,1.340000000000000036e+01
2.393499999999999872e+01,1.210760000000000076e+02,3.540000000000000036e+00,2.760000000000000142e+01
2.367000000000000171e+01,1.215999999999999943e+02,3.100000000000000089e+00,4.220000000000000284e+01
2.403000000000000114e+01,1.216089999999999947e+02,3.729999999999999982e+00,1.610000000000000142e+01
2.367999999999999972e+01,1.207699999999999960e+02,3.040000000000000036e+00,1.610000000000000142e+01
2.467000000000000171e+01,1.209000000000000057e+02,3.149999999999999911e+00,1.300000000000000000e+01
2.475800000000000267e+01,1.212239999999999895e+02,3.669999999999999929e+00,3.899999999999999911e+00
2.353099999999999881e+01,1.204849999999999994e+02,3.290000000000000036e+00,8.500000000000000000e+00
2.317999999999999972e+01,1.204909999999999997e+02,4.179999999999999716e+00,1.619999999999999929e+01
2.353199999999999648e+01,1.204989999999999952e+02,3.129999999999999893e+00,9.800000000000000711e+00
2.467999999999999972e+01,1.209000000000000057e+02,3.450000000000000178e+00,1.390000000000000036e+01
2.426999999999999957e+01,1.210799999999999983e+02,3.040000000000000036e+00,3.000000000000000000e+00
2.467000000000000171e+01,1.209000000000000057e+02,3.790000000000000036e+00,1.440000000000000036e+01
2.457000000000000028e+01,1.216500000000000057e+02,3.419999999999999929e+00,5.279999999999999716e+01
2.392300000000000182e+01,1.214820000000000135e+02,3.259999999999999787e+00,1.180000000000000071e+01
2.408999999999999986e+01,1.213700000000000045e+02,3.520000000000000018e+00,7.900000000000000355e+00
2.433999999999999986e+01,1.209300000000000068e+02,3.250000000000000000e+00,4.700000000000000178e+00
2.455999999999999872e+01,1.216929999999999978e+02,3.500000000000000000e+00,4.610000000000000142e+01
2.398900000000000077e+01,1.206570000000000107e+02,3.459999999999999964e+00,1.200000000000000000e+01
2.398999999999999844e+01,1.206720000000000113e+02,3.299999999999999822e+00,1.380000000000000071e+01
2.454800000000000182e+01,1.217409999999999997e+02,3.890000000000000124e+00,3.850000000000000000e+01
2.421000000000000085e+01,1.212800000000000011e+02,3.290000000000000036e+00,1.100000000000000000e+01
2.396999999999999886e+01,1.210199999999999960e+02,3.459999999999999964e+00,1.040000000000000036e+01
2.419999999999999929e+01,1.213799999999999955e+02,3.060000000000000053e+00,4.299999999999999822e+00
2.326000000000000156e+01,1.209899999999999949e+02,3.200000000000000178e+00,9.500000000000000000e+00
2.480000000000000071e+01,1.219200000000000017e+02,3.220000000000000195e+00,9.059999999999999432e+01
2.421999999999999886e+01,1.211500000000000057e+02,3.600000000000000089e+00,1.899999999999999911e+00
2.426000000000000156e+01,1.211500000000000057e+02,3.169999999999999929e+00,1.559999999999999964e+01
2.485999999999999943e+01,1.212699999999999960e+02,3.149999999999999911e+00,7.000000000000000000e+00
2.348999999999999844e+01,1.202900000000000063e+02,3.029999999999999805e+00,7.700000000000000178e+00
2.396000000000000085e+01,1.219599999999999937e+02,3.049999999999999822e+00,5.000000000000000000e+00
2.410999999999999943e+01,1.213299999999999983e+02,3.240000000000000213e+00,6.900000000000000355e+00
2.440300000000000225e+01,1.207520000000000095e+02,3.750000000000000000e+00,3.110000000000000142e+01
2.430000000000000071e+01,1.210999999999999943e+02,3.129999999999999893e+00,1.769999999999999929e+01
2.371000000000000085e+01,1.208100000000000023e+02,3.100000000000000089e+00,6.400000000000000355e+00
2.448999999999999844e+01,1.210100000000000051e+02,3.000000000000000000e+00,5.099999999999999645e+00
2.446999999999999886e+01,1.210100000000000051e+02,3.060000000000000053e+00,3.500000000000000000e+00
2.417000000000000171e+01,1.210799999999999983e+02,3.189999999999999947e+00,4.700000000000000178e+00
2.433999999999999986e+01,1.217500000000000000e+02,3.129999999999999893e+00,2.489999999999999858e+01
2.392000000000000171e+01,1.209699999999999989e+02,3.140000000000000124e+00,7.599999999999999645e+00
2.298999999999999844e+01,1.215000000000000000e+02,3.319999999999999840e+00,4.470000000000000284e+01
2.385999999999999943e+01,1.210000000000000000e+02,3.140000000000000124e+00,1.240000000000000036e+01
2.425000000000000000e+01,1.218739999999999952e+02,3.419999999999999929e+00,1.059999999999999964e+01
2.410999999999999943e+01,1.211200000000000045e+02,3.240000000000000213e+00,9.599999999999999645e+00
2.437000000000000099e+01,1.210100000000000051e+02,3.339999999999999858e+00,1.750000000000000000e+01
2.523999999999999844e+01,1.209800000000000040e+02,3.310000000000000053e+00,2.150000000000000000e+01
2.398000000000000043e+01,1.211700000000000017e+02,3.299999999999999822e+00,2.500000000000000000e+00
2.396999999999999886e+01,1.210999999999999943e+02,3.049999999999999822e+00,6.500000000000000000e+00
2.360999999999999943e+01,1.209699999999999989e+02,3.419999999999999929e+00,9.099999999999999645e+00
2.462699999999999889e+01,1.210349999999999966e+02,3.060000000000000053e+00,2.100000000000000089e+00
2.429800000000000182e+01,1.215070000000000050e+02,3.609999999999999876e+00,5.799999999999999822e+00
2.421000000000000085e+01,1.214099999999999966e+02,3.069999999999999840e+00,1.369999999999999929e+01
2.410000000000000142e+01,1.214699999999999989e+02,3.229999999999999982e+00,5.299999999999999822e+00
2.435399999999999920e+01,1.208479999999999990e+02,3.500000000000000000e+00,5.000000000000000000e+00
2.381099999999999994e+01,1.214500000000000028e+02,3.029999999999999805e+00,2.180000000000000071e+01
2.432999999999999829e+01,1.214599999999999937e+02,3.080000000000000071e+00,8.699999999999999289e+00
2.385000000000000142e+01,1.209899999999999949e+02,3.319999999999999840e+00,1.200000000000000000e+01
2.369000000000000128e+01,1.216599999999999966e+02,3.169999999999999929e+00,3.329999999999999716e+01
2.385999999999999943e+01,1.199320000000000022e+02,3.799999999999999822e+00,5.400000000000000355e+00
2.436100000000000065e+01,1.208439999999999941e+02,3.720000000000000195e+00,7.799999999999999822e+00
2.439999999999999858e+01,1.218900000000000006e+02,3.180000000000000160e+00,2.750000000000000000e+01
2.439999999999999858e+01,1.218900000000000006e+02,3.240000000000000213e+00,2.810000000000000142e+01
2.364000000000000057e+01,1.210100000000000051e+02,3.600000000000000089e+00,3.299999999999999822e+00
2.407999999999999829e+01,1.211200000000000045e+02,3.290000000000000036e+00,6.200000000000000178e+00
2.283199999999999719e+01,1.206829999999999927e+02,3.580000000000000071e+00,2.700000000000000000e+01
2.380900000000000105e+01,1.209960000000000093e+02,3.200000000000000178e+00,2.280000000000000071e+01
2.453699999999999903e+01,1.210179999999999865e+02,3.100000000000000089e+00,4.599999999999999645e+00
2.348199999999999932e+01,1.204329999999999927e+02,3.279999999999999805e+00,6.400000000000000355e+00
2.370599999999999952e+01,1.204440000000000026e+02,3.689999999999999947e+00,5.099999999999999645e+00
2.410999999999999943e+01,1.210199999999999960e+02,3.509999999999999787e+00,9.000000000000000000e+00
2.410000000000000142e+01,1.213100000000000023e+02,3.080000000000000071e+00,9.699999999999999289e+00
2.404800000000000182e+01,1.213299999999999983e+02,3.850000000000000089e+00,1.500000000000000000e+00
2.396000000000000085e+01,1.210000000000000000e+02,3.520000000000000018e+00,2.600000000000000089e+00
2.323999999999999844e+01,1.208199999999999932e+02,3.009999999999999787e+00,4.400000000000000355e+00
2.405999999999999872e+01,1.210000000000000000e+02,3.040000000000000036e+00,9.500000000000000000e+00
